panel_type,panel_id,series_id,roc_auc,pr_auc,balanced_accuracy
random_robust_25_gene_panel,85,GSE150910,0.6109435385050429,0.5629190580915089,0.6116504854368932
random_robust_25_gene_panel,85,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,85,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,86,GSE110147,1.0,1.0,0.9772727272727272
random_robust_25_gene_panel,86,GSE150910,0.8950890753134131,0.8493496421700112,0.8592233009708738
random_robust_25_gene_panel,86,GSE53845,1.0,1.0,0.9375
random_robust_25_gene_panel,86,GSE92592,0.775,0.7807692307692308,0.775
random_robust_25_gene_panel,87,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,87,GSE150910,0.7811292298991422,0.6985539438921509,0.7766990291262136
random_robust_25_gene_panel,87,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,87,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,88,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,88,GSE150910,0.741634461306438,0.7454185192350197,0.645631067961165
random_robust_25_gene_panel,88,GSE53845,0.99375,0.998765243902439,0.9625
random_robust_25_gene_panel,88,GSE92592,0.775,0.7807692307692308,0.775
random_robust_25_gene_panel,89,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,89,GSE150910,0.5097087378640777,0.5049019607843137,0.5097087378640777
random_robust_25_gene_panel,89,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,89,GSE92592,0.9210526315789472,0.8695652173913043,0.9210526315789472
random_robust_25_gene_panel,90,GSE110147,1.0,1.0,0.6818181818181819
random_robust_25_gene_panel,90,GSE150910,0.7286266377603922,0.6490236585196278,0.7281553398058253
random_robust_25_gene_panel,90,GSE53845,1.0,1.0,0.5125
random_robust_25_gene_panel,90,GSE92592,0.8947368421052632,0.8333333333333334,0.8947368421052632
random_robust_25_gene_panel,91,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,91,GSE150910,0.7932887171269677,0.7946069804601262,0.645631067961165
random_robust_25_gene_panel,91,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,91,GSE92592,0.625,0.6346153846153846,0.625
random_robust_25_gene_panel,92,GSE110147,1.0,1.0,0.8636363636363636
random_robust_25_gene_panel,92,GSE150910,0.7989442925817702,0.7948028388493638,0.7475728155339806
random_robust_25_gene_panel,92,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,92,GSE92592,0.736842105263158,0.6666666666666666,0.7368421052631579
random_robust_25_gene_panel,93,GSE110147,1.0,1.0,0.6818181818181819
random_robust_25_gene_panel,93,GSE150910,0.5436893203883495,0.5228426395939086,0.5436893203883495
random_robust_25_gene_panel,93,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,93,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,94,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,94,GSE150910,0.7980016966726364,0.7145586256353925,0.7864077669902912
random_robust_25_gene_panel,94,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,94,GSE92592,0.631578947368421,0.5882352941176471,0.6052631578947368
random_robust_25_gene_panel,95,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,95,GSE150910,0.6551984164388727,0.593213129912159,0.6456310679611651
random_robust_25_gene_panel,95,GSE53845,0.990625,0.9981845238095236,0.5
random_robust_25_gene_panel,95,GSE92592,0.6578947368421053,0.6060606060606061,0.631578947368421
random_robust_25_gene_panel,96,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,96,GSE150910,0.7998868884909041,0.7894272152395115,0.7135922330097088
random_robust_25_gene_panel,96,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,96,GSE92592,0.868421052631579,0.8555052790346908,0.8736842105263158
random_robust_25_gene_panel,97,GSE110147,0.9793388429752066,0.9909408773045136,0.7727272727272727
random_robust_25_gene_panel,97,GSE150910,0.8618625695164484,0.7861547422737716,0.8592233009708738
random_robust_25_gene_panel,97,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,97,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,98,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,98,GSE150910,0.735601847487982,0.7425787797178491,0.616504854368932
random_robust_25_gene_panel,98,GSE53845,0.990625,0.9981242182614134,0.5375
random_robust_25_gene_panel,98,GSE92592,0.9710526315789474,0.947750626566416,0.9236842105263158
random_robust_25_gene_panel,99,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,99,GSE150910,0.8847205203129418,0.8297065751882845,0.8689320388349515
random_robust_25_gene_panel,99,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,99,GSE92592,0.9236842105263158,0.9039136302294196,0.9236842105263158
random_robust_25_gene_panel,100,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,100,GSE150910,0.8479592798567255,0.8318584701654892,0.8009708737864079
random_robust_25_gene_panel,100,GSE53845,1.0,1.0,0.95
random_robust_25_gene_panel,100,GSE92592,0.975,0.9756410256410256,0.975
random_robust_25_gene_panel,101,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,101,GSE150910,0.8973513054953342,0.8801317959681552,0.8398058252427185
random_robust_25_gene_panel,101,GSE53845,1.0,1.0,0.925
random_robust_25_gene_panel,101,GSE92592,0.9210526315789472,0.8695652173913043,0.9210526315789472
random_robust_25_gene_panel,102,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,102,GSE150910,0.9042322556320106,0.8447901626218335,0.8932038834951457
random_robust_25_gene_panel,102,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,102,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,103,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,103,GSE150910,0.6796116504854368,0.6094674556213018,0.6796116504854369
random_robust_25_gene_panel,103,GSE53845,0.98125,0.9960962034044512,0.5
random_robust_25_gene_panel,103,GSE92592,0.5263157894736843,0.5263157894736842,0.5263157894736842
random_robust_25_gene_panel,104,GSE110147,0.9958677685950412,0.9980237154150198,0.8181818181818181
random_robust_25_gene_panel,104,GSE150910,0.9056461494957112,0.8913813240383117,0.8883495145631068
random_robust_25_gene_panel,104,GSE53845,1.0,1.0,0.7125
random_robust_25_gene_panel,104,GSE92592,0.8947368421052633,0.8333333333333334,0.8947368421052632
random_robust_25_gene_panel,105,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,105,GSE150910,0.752945612216043,0.6952018173123984,0.7184466019417475
random_robust_25_gene_panel,105,GSE53845,1.0,1.0,0.875
random_robust_25_gene_panel,105,GSE92592,0.7973684210526316,0.7797619047619049,0.7736842105263158
random_robust_25_gene_panel,106,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,106,GSE150910,0.7959751154679988,0.7881596618137086,0.6893203883495146
random_robust_25_gene_panel,106,GSE53845,1.0,1.0,0.7125
random_robust_25_gene_panel,106,GSE92592,0.9210526315789476,0.8695652173913043,0.9210526315789472
random_robust_25_gene_panel,107,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,107,GSE150910,0.9376001508153454,0.8977493768697427,0.9223300970873788
random_robust_25_gene_panel,107,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,107,GSE92592,0.894736842105263,0.8333333333333334,0.8421052631578947
random_robust_25_gene_panel,108,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,108,GSE150910,0.8727024224714865,0.8663214837798022,0.8398058252427185
random_robust_25_gene_panel,108,GSE53845,0.996875,0.999390243902439,0.9875
random_robust_25_gene_panel,108,GSE92592,0.868421052631579,0.8227106227106227,0.8710526315789473
random_robust_25_gene_panel,109,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,109,GSE150910,0.9276557639739844,0.8937911243736487,0.9223300970873788
random_robust_25_gene_panel,109,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,109,GSE92592,0.975,0.9756410256410256,0.925
random_robust_25_gene_panel,110,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,110,GSE150910,0.7927231595814874,0.7077063106796116,0.7815533980582524
random_robust_25_gene_panel,110,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,110,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,111,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,111,GSE150910,0.7846168347629372,0.7030404829971029,0.7815533980582524
random_robust_25_gene_panel,111,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,111,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,112,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,112,GSE150910,0.9094165331322462,0.8946733533173878,0.8640776699029127
random_robust_25_gene_panel,112,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,112,GSE92592,0.8960526315789472,0.8460955710955711,0.8960526315789473
random_robust_25_gene_panel,113,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,113,GSE150910,0.9065416156093884,0.8862508043215642,0.796116504854369
random_robust_25_gene_panel,113,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,113,GSE92592,0.925,0.926923076923077,0.925
random_robust_25_gene_panel,114,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,114,GSE150910,0.7870675841266849,0.7036633977695269,0.7766990291262136
random_robust_25_gene_panel,114,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,114,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,115,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,115,GSE150910,0.8225563201055709,0.792787972302318,0.6699029126213593
random_robust_25_gene_panel,115,GSE53845,1.0,1.0,0.525
random_robust_25_gene_panel,115,GSE92592,0.975,0.9756410256410256,0.925
random_robust_25_gene_panel,116,GSE110147,1.0,1.0,0.7045454545454546
random_robust_25_gene_panel,116,GSE150910,0.5922330097087378,0.5922330097087378,0.5242718446601942
random_robust_25_gene_panel,116,GSE53845,1.0,1.0,0.625
random_robust_25_gene_panel,116,GSE92592,0.525,0.5371794871794872,0.5
random_robust_25_gene_panel,117,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,117,GSE150910,0.7427184466019418,0.6602564102564102,0.7427184466019418
random_robust_25_gene_panel,117,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,117,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,118,GSE110147,1.0,1.0,0.9772727272727272
random_robust_25_gene_panel,118,GSE150910,0.881845602790084,0.8582299125207657,0.8495145631067962
random_robust_25_gene_panel,118,GSE53845,1.0,1.0,1.0
random_robust_25_gene_panel,118,GSE92592,1.0,1.0,1.0
random_robust_25_gene_panel,119,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,119,GSE150910,0.9112074653596004,0.8660959866759431,0.8883495145631068
random_robust_25_gene_panel,119,GSE53845,1.0,1.0,0.5125
random_robust_25_gene_panel,119,GSE92592,0.7105263157894737,0.6451612903225806,0.7105263157894737
random_robust_25_gene_panel,120,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,120,GSE150910,0.938259967951739,0.9137357052129036,0.8980582524271845
random_robust_25_gene_panel,120,GSE53845,1.0,1.0,0.6125
random_robust_25_gene_panel,120,GSE92592,0.9210526315789476,0.8695652173913043,0.8947368421052632
random_robust_25_gene_panel,121,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,121,GSE150910,0.5,0.5,0.5
random_robust_25_gene_panel,121,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,121,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,122,GSE110147,1.0,1.0,0.9090909090909092
random_robust_25_gene_panel,122,GSE150910,0.8008294844000379,0.8054641157909148,0.7038834951456311
random_robust_25_gene_panel,122,GSE53845,1.0,1.0,0.9875
random_robust_25_gene_panel,122,GSE92592,0.55,0.5615384615384615,0.55
random_robust_25_gene_panel,123,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,123,GSE150910,0.8895748892449807,0.8602835844837406,0.8495145631067962
random_robust_25_gene_panel,123,GSE53845,0.98125,0.996291091236534,0.75
random_robust_25_gene_panel,123,GSE92592,0.625,0.6346153846153846,0.625
random_robust_25_gene_panel,124,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,124,GSE150910,0.7198604958054482,0.6412335679829726,0.7135922330097088
random_robust_25_gene_panel,124,GSE53845,1.0,1.0,0.9125
random_robust_25_gene_panel,124,GSE92592,0.6578947368421053,0.6060606060606061,0.6578947368421053
random_robust_25_gene_panel,125,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,125,GSE150910,0.9091808841549628,0.8504912776613371,0.8980582524271845
random_robust_25_gene_panel,125,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,125,GSE92592,0.9736842105263158,0.9523809523809524,0.9736842105263156
random_robust_25_gene_panel,126,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,126,GSE150910,0.6504854368932038,0.5885714285714285,0.645631067961165
random_robust_25_gene_panel,126,GSE53845,0.99375,0.998765243902439,0.5
random_robust_25_gene_panel,126,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,127,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,127,GSE150910,0.5194174757281553,0.5099009900990099,0.5097087378640777
random_robust_25_gene_panel,127,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,127,GSE92592,0.7894736842105263,0.7142857142857143,0.7894736842105263
random_robust_25_gene_panel,128,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,128,GSE150910,0.9081440286549156,0.8567804399977198,0.8980582524271845
random_robust_25_gene_panel,128,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,128,GSE92592,0.9078947368421052,0.8724716892565864,0.8723684210526316
random_robust_25_gene_panel,129,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,129,GSE150910,0.9518804788387218,0.9264732762162804,0.9368932038834952
random_robust_25_gene_panel,129,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,129,GSE92592,0.975,0.9756410256410256,0.925
random_robust_25_gene_panel,130,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,130,GSE150910,0.9241210293147328,0.8761531865700751,0.912621359223301
random_robust_25_gene_panel,130,GSE53845,0.996875,0.999390243902439,0.8375
random_robust_25_gene_panel,130,GSE92592,1.0,1.0,1.0
random_robust_25_gene_panel,131,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,131,GSE150910,0.6563766613252898,0.5934757913738362,0.6407766990291262
random_robust_25_gene_panel,131,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,131,GSE92592,0.5526315789473684,0.5405405405405406,0.5526315789473684
random_robust_25_gene_panel,132,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,132,GSE150910,0.8072391365821472,0.7245518043873562,0.8058252427184467
random_robust_25_gene_panel,132,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,132,GSE92592,1.0,1.0,1.0
random_robust_25_gene_panel,133,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,133,GSE150910,0.5,0.5,0.5
random_robust_25_gene_panel,133,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,133,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,134,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,134,GSE150910,0.9158261853143558,0.8896528220268777,0.8980582524271845
random_robust_25_gene_panel,134,GSE53845,0.996875,0.999390243902439,0.8
random_robust_25_gene_panel,134,GSE92592,0.8947368421052632,0.8333333333333334,0.8947368421052632
random_robust_25_gene_panel,135,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,135,GSE150910,0.7012913563955133,0.6302737997583028,0.6893203883495146
random_robust_25_gene_panel,135,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,135,GSE92592,0.6578947368421053,0.6060606060606061,0.6578947368421053
random_robust_25_gene_panel,136,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,136,GSE150910,0.8785936469035724,0.8687981270841364,0.6067961165048543
random_robust_25_gene_panel,136,GSE53845,0.9875,0.9974663235245712,0.9125
random_robust_25_gene_panel,136,GSE92592,0.825,0.8294871794871794,0.725
random_robust_25_gene_panel,137,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,137,GSE150910,0.7340465642379113,0.726908846866249,0.6262135922330097
random_robust_25_gene_panel,137,GSE53845,0.984375,0.996885603431656,0.525
random_robust_25_gene_panel,137,GSE92592,0.825,0.8294871794871794,0.725
random_robust_25_gene_panel,138,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,138,GSE150910,0.9408992364973136,0.9270796940263152,0.9077669902912622
random_robust_25_gene_panel,138,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,138,GSE92592,1.0,1.0,1.0
random_robust_25_gene_panel,139,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,139,GSE150910,0.8586106136299367,0.7818521284540701,0.854368932038835
random_robust_25_gene_panel,139,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,139,GSE92592,0.6578947368421053,0.6060606060606061,0.6578947368421053
random_robust_25_gene_panel,140,GSE110147,0.9917355371900828,0.9959575997125404,0.7727272727272727
random_robust_25_gene_panel,140,GSE150910,0.889056461494957,0.8224953640687167,0.883495145631068
random_robust_25_gene_panel,140,GSE53845,1.0,1.0,0.5125
random_robust_25_gene_panel,140,GSE92592,1.0,1.0,1.0
random_robust_25_gene_panel,141,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,141,GSE150910,0.8141200867188236,0.7326199418893062,0.8106796116504855
random_robust_25_gene_panel,141,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,141,GSE92592,0.7631578947368421,0.6896551724137931,0.763157894736842
random_robust_25_gene_panel,142,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,142,GSE150910,0.7701951173531907,0.772506350724038,0.6019417475728155
random_robust_25_gene_panel,142,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,142,GSE92592,0.675,0.6833333333333333,0.625
random_robust_25_gene_panel,143,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,143,GSE150910,0.5,0.5,0.5
random_robust_25_gene_panel,143,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,143,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,144,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,144,GSE150910,0.8918371194269017,0.8464132885077459,0.8786407766990292
random_robust_25_gene_panel,144,GSE53845,0.99375,0.998765243902439,0.9625
random_robust_25_gene_panel,144,GSE92592,0.9,0.9025641025641026,0.9
random_robust_25_gene_panel,145,GSE110147,1.0,1.0,0.5454545454545454
random_robust_25_gene_panel,145,GSE150910,0.8866999717221227,0.8242812754653631,0.883495145631068
random_robust_25_gene_panel,145,GSE53845,0.990625,0.9981242182614134,0.5
random_robust_25_gene_panel,145,GSE92592,0.7631578947368421,0.6896551724137931,0.763157894736842
random_robust_25_gene_panel,146,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,146,GSE150910,0.6009991516636818,0.5568436702988707,0.5825242718446602
random_robust_25_gene_panel,146,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,146,GSE92592,0.7631578947368421,0.6896551724137931,0.763157894736842
random_robust_25_gene_panel,147,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,147,GSE150910,0.5436893203883495,0.5228426395939086,0.5436893203883495
random_robust_25_gene_panel,147,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,147,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,148,GSE110147,1.0,1.0,0.6818181818181819
random_robust_25_gene_panel,148,GSE150910,0.8222735413328307,0.8126408376488252,0.7184466019417476
random_robust_25_gene_panel,148,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,148,GSE92592,0.85,0.8538461538461538,0.8
random_robust_25_gene_panel,149,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,149,GSE150910,0.9306249410877556,0.9071766406869284,0.8398058252427185
random_robust_25_gene_panel,149,GSE53845,1.0,1.0,0.95
random_robust_25_gene_panel,149,GSE92592,1.0,1.0,0.975
random_robust_25_gene_panel,150,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,150,GSE150910,0.8947120369497596,0.843547903948282,0.8932038834951457
random_robust_25_gene_panel,150,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,150,GSE92592,0.6052631578947368,0.5714285714285714,0.6052631578947368
random_robust_25_gene_panel,151,GSE110147,0.9958677685950412,0.9980237154150198,0.5
random_robust_25_gene_panel,151,GSE150910,0.8814685644264304,0.8325997503235675,0.8592233009708738
random_robust_25_gene_panel,151,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,151,GSE92592,0.9184210526315788,0.8851648351648351,0.9223684210526316
random_robust_25_gene_panel,152,GSE110147,1.0,1.0,0.9772727272727272
random_robust_25_gene_panel,152,GSE150910,0.6650485436893203,0.5988372093023255,0.6650485436893204
random_robust_25_gene_panel,152,GSE53845,1.0,1.0,0.9625
random_robust_25_gene_panel,152,GSE92592,0.9473684210526316,0.9090909090909092,0.9473684210526316
random_robust_25_gene_panel,153,GSE110147,1.0,1.0,0.8636363636363636
random_robust_25_gene_panel,153,GSE150910,0.5097087378640777,0.5049019607843137,0.5097087378640777
random_robust_25_gene_panel,153,GSE53845,0.990625,0.9981242182614134,0.5
random_robust_25_gene_panel,153,GSE92592,0.5,0.5128205128205128,0.5
random_robust_25_gene_panel,154,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,154,GSE150910,0.8295315298331605,0.7475728155339806,0.825242718446602
random_robust_25_gene_panel,154,GSE53845,1.0,1.0,0.7
random_robust_25_gene_panel,154,GSE92592,0.9447368421052632,0.904978354978355,0.9223684210526316
random_robust_25_gene_panel,155,GSE110147,1.0,1.0,0.8636363636363636
random_robust_25_gene_panel,155,GSE150910,0.7865020265812046,0.7823231748732181,0.6844660194174758
random_robust_25_gene_panel,155,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,155,GSE92592,0.9,0.9025641025641026,0.9
random_robust_25_gene_panel,156,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,156,GSE150910,0.8525779998114809,0.7844366022843563,0.8398058252427185
random_robust_25_gene_panel,156,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,156,GSE92592,0.6578947368421053,0.6060606060606061,0.6578947368421053
random_robust_25_gene_panel,157,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,157,GSE150910,0.8373550758789707,0.7604530197518378,0.8155339805825244
random_robust_25_gene_panel,157,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,157,GSE92592,0.736842105263158,0.6666666666666666,0.7105263157894737
random_robust_25_gene_panel,158,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,158,GSE150910,0.8935337920633424,0.8571141603119988,0.854368932038835
random_robust_25_gene_panel,158,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,158,GSE92592,0.8342105263157895,0.7994230769230768,0.8460526315789474
random_robust_25_gene_panel,159,GSE110147,1.0,1.0,0.5909090909090909
random_robust_25_gene_panel,159,GSE150910,0.8675181449712508,0.7939927184466019,0.8495145631067962
random_robust_25_gene_panel,159,GSE53845,0.996875,0.999390243902439,0.5
random_robust_25_gene_panel,159,GSE92592,0.5263157894736843,0.5263157894736842,0.5263157894736842
random_robust_25_gene_panel,160,GSE110147,1.0,1.0,0.931818181818182
random_robust_25_gene_panel,160,GSE150910,0.7902724102177396,0.7816815338479274,0.7378640776699029
random_robust_25_gene_panel,160,GSE53845,1.0,1.0,0.625
random_robust_25_gene_panel,160,GSE92592,0.8157894736842105,0.7407407407407407,0.8157894736842105
random_robust_25_gene_panel,161,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,161,GSE150910,0.7469601281930436,0.6642517453165128,0.7378640776699029
random_robust_25_gene_panel,161,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,161,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,162,GSE110147,1.0,1.0,0.7727272727272727
random_robust_25_gene_panel,162,GSE150910,0.6019417475728155,0.5567567567567567,0.5970873786407767
random_robust_25_gene_panel,162,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,162,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,163,GSE110147,1.0,1.0,0.7272727272727273
random_robust_25_gene_panel,163,GSE150910,0.8845791309265718,0.8449053292276388,0.8689320388349515
random_robust_25_gene_panel,163,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,163,GSE92592,0.7763157894736842,0.7030012771392082,0.7644736842105263
random_robust_25_gene_panel,164,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,164,GSE150910,0.6553398058252426,0.5919540229885057,0.6262135922330097
random_robust_25_gene_panel,164,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,164,GSE92592,0.736842105263158,0.6666666666666666,0.7368421052631579
random_robust_25_gene_panel,165,GSE110147,1.0,1.0,0.9545454545454546
random_robust_25_gene_panel,165,GSE150910,0.87307946083514,0.8108406389562681,0.8640776699029127
random_robust_25_gene_panel,165,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,165,GSE92592,0.6842105263157895,0.625,0.6842105263157895
random_robust_25_gene_panel,166,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,166,GSE150910,0.6067961165048543,0.5597826086956522,0.6019417475728155
random_robust_25_gene_panel,166,GSE53845,0.996875,0.999390243902439,0.5875
random_robust_25_gene_panel,166,GSE92592,0.631578947368421,0.5882352941176471,0.631578947368421
random_robust_25_gene_panel,167,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,167,GSE150910,0.6935620699406164,0.6207672270897466,0.6796116504854369
random_robust_25_gene_panel,167,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,167,GSE92592,0.736842105263158,0.6666666666666666,0.7105263157894737
random_robust_25_gene_panel,168,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,168,GSE150910,0.8160052785370911,0.7326409330233455,0.8106796116504855
random_robust_25_gene_panel,168,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,168,GSE92592,0.868421052631579,0.8,0.868421052631579
random_robust_25_gene_panel,169,GSE110147,1.0,1.0,0.6363636363636364
random_robust_25_gene_panel,169,GSE150910,0.7660476953530022,0.758248544042877,0.6844660194174758
random_robust_25_gene_panel,169,GSE53845,1.0,1.0,0.9625
random_robust_25_gene_panel,169,GSE92592,0.725,0.7320512820512821,0.7
random_robust_25_gene_panel,170,GSE110147,1.0,1.0,0.5
random_robust_25_gene_panel,170,GSE150910,0.587378640776699,0.5478723404255319,0.5825242718446602
random_robust_25_gene_panel,170,GSE53845,1.0,1.0,0.5
random_robust_25_gene_panel,170,GSE92592,0.5789473684210527,0.5555555555555556,0.5789473684210527
random_robust_25_gene_panel,171,GSE110147,1.0,1.0,1.0
random_robust_25_gene_panel,171,GSE150910,0.8125648034687529,0.8101220334870993,0.7427184466019418
