series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7938291,-4.25537727272727,9.9242,-43.9902277612455,2.87710778685834e-32,9.57990579790222e-28,63.1866996182222
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8066262,-4.24144954545455,9.27805787878788,-41.0486187613112,3.11306107585466e-31,5.18277973213663e-27,60.9484244841078
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7895261,2.65414863636364,8.15858151515152,37.4232644505779,7.42024604262525e-30,7.360543888922e-26,57.9303621847276
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981996,-3.06074863636364,10.0232645454545,-37.232014871536,8.84229076363877e-30,7.360543888922e-26,57.7623592392162
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8034512,-4.33357045454545,9.00103484848485,-36.4320611280233,1.8584717920445e-29,1.23763070519412e-25,57.0493905312323
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8165705,3.56769181818182,9.98061484848485,36.0747698491673,2.6026657032487e-29,1.26376657628305e-25,56.7254885854625
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7920875,-4.13061727272727,6.44379333333333,-36.0530359253304,2.65680572843841e-29,1.26376657628305e-25,56.7056748315314
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7960359,-3.46300363636364,8.99976727272727,-35.2010097406585,6.01140557650761e-29,2.17420265663684e-25,55.9186988675102
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7938329,-3.44792909090909,9.68035333333333,-35.1551207574102,6.28499817602356e-29,2.17420265663684e-25,55.8757388301571
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7895225,2.71790727272727,10.48224,35.1157804140582,6.52972537056443e-29,2.17420265663684e-25,55.8388619716555
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7894638,2.96522454545455,10.7144554545455,34.6258216100487,1.05437636980658e-28,3.19159727140452e-25,55.375876295236
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981988,-2.78791,10.3521296969697,-33.9236507315745,2.11900043083475e-28,5.87969644545871e-25,54.7001415642374
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896084,2.82190454545455,12.1706651515152,33.2954507214383,4.00301526818849e-28,1.02529537988363e-24,54.0830089800572
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8166442,2.21389681818182,9.11195757575758,32.8308117627425,6.4548819643389e-28,1.49522158006658e-24,53.6186701551868
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7988838,2.08236590909091,7.52717303030303,32.7896758198243,6.73583917500035e-28,1.49522158006658e-24,53.5772312373174
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7895005,3.06225454545455,10.0235575757576,32.508347014306,9.02658574353254e-28,1.81160882488146e-24,53.2923734314726
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8142540,2.23534045454545,9.31549333333333,32.4850265358533,9.24928672943052e-28,1.81160882488146e-24,53.2686456196077
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7967420,2.41788727272727,8.83204666666667,32.1665128216664,1.29238804761339e-27,2.39070249007684e-24,52.942789574846
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8116297,2.18548363636364,11.0478372727273,32.1137235953261,1.36647574589905e-27,2.39471278480004e-24,52.8884609472964
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981976,-2.68139590909091,10.4489481818182,-31.9076842681095,1.69999928513062e-27,2.83024380984971e-24,52.6755266610079
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8108422,2.63679181818182,7.86097303030303,31.7736386405876,1.96093187776546e-27,3.10919755875984e-24,52.5362320348397
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8075657,-3.07953454545455,8.0718596969697,-31.4535299700245,2.7640743678759e-27,4.01470946198908e-24,52.2011251588538
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7902398,-2.51278909090909,10.49628,-31.4504803551601,2.77317228656482e-27,4.01470946198908e-24,52.1979158214205
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8008132,-3.09382863636364,9.07630212121212,-31.3270939221463,3.16830203714868e-27,4.39562303878915e-24,52.0677983538294
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7893439,2.53520090909091,11.6719421212121,31.0063029306545,4.48982886367897e-27,5.97991326695675e-24,51.7270329247704
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7906852,1.84785409090909,9.37837272727273,30.763691472429,5.85742998323034e-27,7.5013402366008e-24,51.4669110158744
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7951077,2.48534772727273,9.15824848484849,30.6645305586137,6.53355488308917e-27,8.05732507193407e-24,51.3599898011266
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8116952,-3.56268727272727,8.41762060606061,-30.4779134341174,8.03198053568913e-27,9.55145913917289e-24,51.1578092239306
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7894420,3.58808090909091,8.60873303030303,30.3953597366357,8.80347626275917e-27,1.01079085903825e-23,51.0679684572222
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7894810,3.52319227272727,7.12421393939394,29.9843345292449,1.39469149993384e-26,1.54796809577657e-23,50.6169419016998
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7892644,2.56569454545455,9.53624666666667,29.8786416811017,1.57134790294079e-26,1.6877797136845e-23,50.4999501609964
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7895907,-3.54914863636364,8.92177363636364,-29.7358919755364,1.84712448073973e-26,1.92199074484971e-23,50.3412741375712
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8108627,-5.63053590909091,5.51152666666667,-29.6867820013588,1.9531128936902e-26,1.97069090973341e-23,50.2865071287276
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7983606,1.72054272727273,9.85617666666667,29.5984582301419,2.15973462228824e-26,2.09688909075977e-23,50.1877787888456
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8044961,-3.69475363636364,7.7322,-29.5714267090845,2.22736115960764e-26,2.09688909075977e-23,50.1575035602403
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8168875,2.27788136363637,8.29857939393939,29.5559285823259,2.26711136941321e-26,2.09688909075977e-23,50.140133116876
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7930454,2.81476454545455,9.6552996969697,29.4066325423193,2.68947977832552e-26,2.420313734565e-23,49.9723292738287
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7983274,1.97693636363637,11.4165666666667,29.3385833744418,2.90805200258181e-26,2.54814230342017e-23,49.8955595535185
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8133192,-1.460025,9.95138636363636,-29.1090139099968,3.78982990568613e-26,3.23564016332388e-23,49.6352440587462
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8078600,1.78753636363636,9.83639090909091,29.0817908700719,3.91123882934173e-26,3.25581298251479e-23,49.6042384816477
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896184,2.81458,12.0403612121212,29.0131890422965,4.23523172651196e-26,3.41192351253122e-23,49.5259754461844
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896250,2.88226545454545,11.2847539393939,28.9706322122767,4.44995869714936e-26,3.41192351253122e-23,49.4773320725585
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7894211,2.32440272727273,10.3231581818182,28.9429854982734,4.59541896186887e-26,3.41192351253122e-23,49.4456929168197
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896423,3.47769363636364,9.45572151515151,28.941859334218,4.60144666672737e-26,3.41192351253122e-23,49.4444034828338
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7927926,1.736665,9.14176757575758,28.9400546826365,4.61112286584092e-26,3.41192351253122e-23,49.4423370902462
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896319,2.47837909090909,9.85532363636364,28.8542015914184,5.09645890960909e-26,3.6735930742989e-23,49.3438828211467
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8150818,1.55792181818182,9.76957454545455,28.8393799906833,5.18541834075287e-26,3.6735930742989e-23,49.326856099664
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7904881,2.15653454545455,11.4711460606061,28.7800570735531,5.55775080579081e-26,3.85534226209201e-23,49.2586195503896
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7896622,2.17732272727273,12.4388393939394,28.4492125270242,8.20177183159829e-26,5.48857945693921e-23,48.8754687734057
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,7981978,-2.33231363636364,11.7223878787879,-28.4450903167807,8.24185280496622e-26,5.48857945693921e-23,48.8706668733639
GSE110147,bulk mRNA,validation,limma,IPF_vs_Control,8012110,-1.74166363636364,10.9308363636364,-28.3146209540703,9.62011249911442e-26,6.21040749127699e-23,48.7183260941694
