series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012300,-2.16384833494444,7.89569959253333,-10.4698927731756,3.23173070540652e-09,7.85310561413784e-06,11.2051066415798
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012301,-1.70523128511111,8.50757372093333,-9.45681460744315,1.60558987715015e-08,1.95079170073744e-05,9.73525418775039
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010681,-2.04331125177778,10.4362923739333,-8.07769983881015,1.73070844177072e-07,0.000140187383783428,7.50904140963556
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010769,4.13269439883334,8.4675809408,7.38896261013969,6.21839749985199e-07,0.000308721177577418,6.2932758483124
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010548,-2.13752372233333,8.94346650193333,-7.23530867067539,8.34383635404628e-07,0.000308721177577418,6.01233111386153
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014829,3.63331483155556,8.0944724926,7.21864731815204,8.61578381422658e-07,0.000308721177577418,5.98165368635916
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014828,3.21998183466667,7.50419084713333,7.17450217746174,9.38165344263592e-07,0.000308721177577418,5.90017048791003
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013174,-2.43346442488889,8.0955129944,-7.1223346745519,1.03784588892376e-06,0.000308721177577418,5.80350223815997
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013173,-2.37023980977778,7.3201478698,-7.06322503829298,1.16416802838389e-06,0.000308721177577418,5.6934764471087
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010770,3.23118765377778,7.81505229693333,7.01842432284746,1.27045752089472e-06,0.000308721177577418,5.60973621008041
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012139,3.43165191094445,7.7878234234,6.74508719936195,2.17783056809125e-06,0.000406077954083499,5.0923339292475
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012107,1.983851079,7.65954085173333,6.71079717965447,2.33183095224417e-06,0.000406077954083499,5.02664323157547
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010698,2.896331023,7.31800930213333,6.71044560337,2.33346696605436e-06,0.000406077954083499,5.02596880488944
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012698,2.03597667077778,6.5034101508,6.66042079291958,2.57878598292306e-06,0.000406077954083499,4.92982093038773
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012183,1.57825060805556,6.08580113666667,6.65379794759569,2.61320727537073e-06,0.000406077954083499,4.91706420618649
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010469,2.55828891011111,7.07748885906667,6.54661587631428,3.24133963691746e-06,0.000406077954083499,4.7097200396309
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012145,2.89412079772222,8.2764175668,6.54509619506004,3.25129039508924e-06,0.000406077954083499,4.70676815043957
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012083,1.59892262655556,6.0980589216,6.53544413548761,3.31523237555052e-06,0.000406077954083499,4.68801176198336
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012146,3.31576998811111,8.6431587852,6.53113234330799,3.34421506958853e-06,0.000406077954083499,4.67962848301815
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010680,-1.46008471466667,10.7177550862,-6.51187974948348,3.47685412055836e-06,0.000406077954083499,4.64216332776443
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010472,1.95099548733333,7.28777055406667,6.50417189306375,3.5314689607142e-06,0.000406077954083499,4.62714891568172
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012697,1.84002257466667,6.15889201546667,6.48429621532808,3.67642592174361e-06,0.000406077954083499,4.58839263907709
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012106,1.81621978572222,6.96378050026667,6.4578816623401,3.87863802508264e-06,0.000409786539171775,4.53679754149134
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014846,2.13198707888889,7.64490203566667,6.40653988453954,4.30518897665048e-06,0.000425684846051119,4.43622474675671
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013883,2.81816838933334,8.58743585193333,6.39813808457433,4.37947372480575e-06,0.000425684846051119,4.41973049114165
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014818,4.02999372511111,8.7986241114,6.37726475875882,4.56980632299444e-06,0.000427101129418326,4.37870859340001
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010599,3.38275832333333,8.24614768333333,6.33627519808796,4.96880914007738e-06,0.000430041699402847,4.29797153742809
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012184,3.02481953805556,8.247244694,6.3211365397639,5.12511364969427e-06,0.000430041699402847,4.26809243992187
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010699,1.98902851533333,6.62555838086667,6.32046297025824,5.13218488999282e-06,0.000430041699402847,4.26676226233707
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012138,2.40588319522222,7.18466170846667,6.23924659852642,6.06306856938022e-06,0.000491108554119798,4.10590418779613
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010471,2.94998801911111,8.36042801046667,6.19277573608193,6.67239871995508e-06,0.00051014656726953,4.01344623481156
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010470,1.663057272,6.46954173053333,6.18947722563057,6.71797948667693e-06,0.00051014656726953,4.00687208303638
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010547,-1.78511329822222,10.1349630644,-6.12980443192128,7.6003499381409e-06,0.000559662131808557,3.88767920096936
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014847,2.730280548,8.34458894746667,6.10207168078196,8.05025893481922e-06,0.000575356741517962,3.83211713298024
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010474,2.00810640238889,8.8316766406,6.07939264293376,8.43852866450682e-06,0.000585874990135759,3.78660156823471
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010631,1.49593836188889,6.11092962813333,5.92077626526467,1.17527480427616e-05,0.000765456091557719,3.46631816967546
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011985,2.79039943983333,7.40900126873333,5.92021744714391,1.1766539248937e-05,0.000765456091557719,3.46518383034104
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010088,4.50194103733333,9.4354422284,5.91204683993968,1.19700952589273e-05,0.000765456091557719,3.44859367826597
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012376,1.98042250722222,7.20290175233333,5.86628122011513,1.3179157733437e-05,0.000821162904929536,3.35550548317732
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010086,4.084598843,9.49318621346667,5.76387866663414,1.63607619725929e-05,0.000979848962871646,3.1462298360256
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010815,2.17021550138889,7.804030979,5.75830591880167,1.65550496512171e-05,0.000979848962871646,3.13480243438313
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010047,1.57065773188889,6.0738088908,5.74758094727339,1.69356610866704e-05,0.000979848962871646,3.11279885428568
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010630,1.77087054144445,6.68402798353333,5.72915515317294,1.76106804134108e-05,0.000995208218711355,3.07496211148219
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012167,1.02039388155555,5.45704708793333,5.62516949958534,2.19736167620033e-05,0.00121354292571973,2.86063613263414
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013050,-2.35773416911111,11.7505705918667,-5.60234220152654,2.30716277589932e-05,0.00122193665445655,2.81340847383843
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011584,4.11112800666667,10.985303834,5.60113353406502,2.31313111543215e-05,0.00122193665445655,2.81090608588175
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010249,-2.91815929272222,7.48805158053333,-5.57770610075912,2.43199581166489e-05,0.00125739357922249,2.76236783438126
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010248,-2.83339209716667,7.40003438586667,-5.54032026057905,2.63481137700327e-05,0.0013338732596079,2.68477364992903
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014837,3.10220534094445,9.6138539634,5.48678881658321,2.9558443771032e-05,0.00146585751762465,2.5733819794854
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012002,2.77411861116667,6.90401994086667,5.47040267916273,3.06192385704964e-05,0.00148809499452612,2.53921794059438
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010490,1.36558263822222,6.59006056026667,5.45920190164716,3.13667205867553e-05,0.00149453198089834,2.51584724514389
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011980,2.46166647411111,7.21924175213333,5.39512597692105,3.60171511496731e-05,0.00165596854092995,2.38187700582569
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010881,2.84545328344445,10.2280950377333,5.39383435239523,3.61178323741923e-05,0.00165596854092995,2.3791717237364
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014820,2.42488356522222,11.2925154094667,5.35888079642948,3.89546636520042e-05,0.00175295986434019,2.30589202382834
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010070,2.68961433133333,12.8795615241333,5.33445304410292,4.10717379746346e-05,0.00181462405960658,2.2545999673701
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011117,1.56958753722222,7.34269679066667,5.30211143367923,4.40570999873883e-05,0.00191176344588131,2.18659159771921
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011981,3.41223501583333,7.95808562133333,5.27616921971301,4.66116336693526e-05,0.0019832323418705,2.13195938567182
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011984,2.26989844566667,6.9646893684,5.22803283957736,5.17602667516741e-05,0.00209204053896813,2.0304015703805
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013375,1.05730741544444,5.46183718626667,5.20929795327959,5.39180986094769e-05,0.00209204053896813,1.99081043516422
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010975,3.09045111922222,12.3577421378667,5.18592300666556,5.67398069591037e-05,0.00209204053896813,1.94136406552559
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014838,3.01721892077778,9.17402282646667,5.18373994757175,5.70109213658823e-05,0.00209204053896813,1.93674332178202
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012098,1.25115281722222,5.550537597,5.18008456544791,5.7467850043255e-05,0.00209204053896813,1.92900514250479
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010475,1.27711466477778,8.0091192192,5.17913391317678,5.7587294840254e-05,0.00209204053896813,1.92699246287894
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010132,2.27482984433333,7.33369566293333,5.1771669558474,5.78352391073952e-05,0.00209204053896813,1.92282782159823
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013087,-2.436064976,7.8119766634,-5.17282685516033,5.83861936237166e-05,0.00209204053896813,1.91363716440851
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013315,1.13277796161111,5.73219239146667,5.17160162883327,5.85426982098077e-05,0.00209204053896813,1.91104227084558
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014852,2.10096164761111,7.2177406254,5.15718167771991,6.04171527186711e-05,0.00211084637767112,1.88049129759075
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014851,1.8856775865,7.16655814706667,5.1511075409045,6.12249722504227e-05,0.00211084637767112,1.86761616213374
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010979,2.26381743438889,11.1566713551333,5.1414363583253,6.25340014701546e-05,0.00211084637767112,1.84710907485685
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010761,3.00695387333333,8.86395675766667,5.13918580669913,6.28426987218142e-05,0.00211084637767112,1.8423356304288
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014821,2.76960968188889,10.4799985561333,5.12948475357294,6.41912536211443e-05,0.00211084637767112,1.82175399079973
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013450,-1.83305719483333,7.3404975146,-5.1287031657552,6.43011808094473e-05,0.00211084637767112,1.82009538867093
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011109,1.78747502038889,6.26969776373333,5.12271649985291,6.51495795577507e-05,0.00211084637767112,1.8073891815424
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012282,1.54783385661111,6.07543772246667,5.08076741772982,7.14239218812447e-05,0.00228368592330822,1.71826025458742
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011853,-2.34068410305555,7.460527022,-5.04452462660396,7.73399114595455e-05,0.00244072707593111,1.64112357629041
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011004,2.22825912961111,8.7197152266,5.03010206833813,7.98310315735981e-05,0.00246599377992278,1.61039435091438
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013051,-2.31664695433333,11.9865683457333,-5.02363390977556,8.09746642205845e-05,0.00246599377992278,1.59660700038432
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011096,-2.85655865677778,7.99159283593333,-5.02245454758826,8.11849804089804e-05,0.00246599377992278,1.59409270208693
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012418,-2.32528154938889,7.19498613186667,-5.0032926401241,8.46812397382598e-05,0.00254043719214779,1.55322392083708
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012142,3.21506432577778,7.98905441246667,4.98399727339644,8.83570607840435e-05,0.00260779025169977,1.51203800525085
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013086,-1.93920333372222,7.5187888286,-4.97321763934498,9.04809961137796e-05,0.00261748595900577,1.48901489793071
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013922,2.79789232261111,8.5149169994,4.9653400150236,9.2065980335317e-05,0.00263200390840965,1.47218361284947
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010071,2.3206828545,12.0572013215333,4.95921901747589,9.33170371495613e-05,0.00263674884038877,1.45910189045055
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012008,-1.13182632644444,5.4913580298,-4.93468053421042,9.85087753741985e-05,0.00272909730161362,1.40662697655359
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013452,-1.54054023677778,7.02936939626667,-4.92780278153846,0.000100016056062813,0.00272909730161362,1.3919101163166
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011068,2.23096392777778,7.33383735,4.92457040460616,0.000100732532961202,0.00272909730161362,1.38499220756888
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010963,1.82397166094445,6.5428112774,4.92302163268176,0.000101077677837541,0.00272909730161362,1.38167723471686
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013451,-1.63118234138889,7.06823099066667,-4.90437077103944,0.000105329836934263,0.00281265388736548,1.34174185859458
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012375,1.44697182172222,6.4807844192,4.89201087040709,0.000108247647051276,0.00285782553996269,1.31526133824569
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011069,2.78061390244445,8.61941972146667,4.88292177209455,0.000110445700796794,0.00285782553996269,1.2957806299393
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012281,1.49846689416667,5.799657861,4.87771336175205,0.000111725689833932,0.00285782553996269,1.28461449145461
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011102,2.93837361983333,8.45404627573333,4.867673540868,0.00011423577626951,0.00286178284881349,1.26308448277782
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011101,2.31923889355556,9.42776059146667,4.85718638133401,0.000116919014867222,0.00289911434823826,1.24058685362252
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013427,1.19666912561111,6.21790715386667,4.84665950296626,0.000119676922934903,0.00292198798608886,1.21799555966116
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010797,2.38516650261111,10.0044459034,4.84451650382762,0.000120246419180611,0.00292198798608886,1.21339552908058
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012419,-1.91111704027778,7.64461184866667,-4.82061358054028,0.000126788533077207,0.00303820062687257,1.16206367944577
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012216,3.89544336972222,8.997497845,4.80783269938121,0.000130433955640135,0.00303820062687257,1.13459926814061
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012141,2.42906350777778,7.36872449266667,4.80491745488187,0.000131280274000666,0.00303820062687257,1.12833313296204
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010036,-1.04928461244444,5.60781437886667,-4.78850223813414,0.000136151040499486,0.0031211983812618,1.09303826437158
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010980,1.94703995011111,8.73575323473333,4.75557421285897,0.00014648266688279,0.00327828101381065,1.02218157440525
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013453,-1.60559154788889,7.1750773106,-4.7538336183787,0.000147050465228544,0.00327828101381065,1.01843397155767
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014817,2.56887689961111,8.2391640776,4.74161874595007,0.000151098475476477,0.00332559020345261,0.992128876965806
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012447,4.70544407527778,10.514792288,4.73517828721182,0.000153278231599462,0.00332559020345261,0.978255137427143
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00014151,-1.42502812977778,6.30918335513333,-4.71889490039809,0.000158932841405757,0.00341775933288486,0.943166031495523
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011854,-2.34051684055555,7.41444350633333,-4.71049002154024,0.000161933962859213,0.00344607696112538,0.925047603077358
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00010843,1.5644966005,10.3470586398,4.70730572759074,0.000163085946719925,0.00344607696112538,0.918182026183261
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012134,1.0454939305,5.64669058846667,4.7005258414264,0.000165566501789363,0.00346833275300132,0.903561936162261
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012446,3.95712958938889,9.97089524746667,4.677732400169,0.000174190252703148,0.0036177975561423,0.85438926928493
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011232,-1.1668084585,5.7957642484,-4.67326285324747,0.000175934019393852,0.0036230480265005,0.844743294822304
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00011005,1.83373154838889,8.12004129086667,4.64830671587483,0.00018600122673299,0.00377692854678141,0.790862096831622
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00012196,1.32657898422222,6.58910774153333,4.64707013251627,0.000186514989964514,0.00377692854678141,0.788191314596517
GSE21394,miRNA,mirna_validation,limma,IPF_vs_Control,A_25_P00013689,-2.40808275194444,8.47087904066667,-4.63814420350184,0.000190266386208306,0.00381105595898433,0.768910402161812
