series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P44166,-1.2152125,-0.129352083333333,-15.4340498546938,2.22152090702317e-20,9.10823571879498e-16,35.6867203460868
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P338534,-1.082675,0.291508333333333,-14.2791034609155,4.99904683414775e-19,6.83203067333525e-15,32.7520793969954
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P643776,3.1750425,2.46306875,13.9654225862035,1.19693397099777e-18,9.81485856218174e-15,31.9248140152754
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P100642,-3.9659425,0.0681604166666666,-13.6118545773998,3.24897044279513e-18,2.22012980257667e-14,30.9764903766367
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P253701,-2.0032225,-0.752252083333333,-13.1785997531764,1.12814649207116e-17,6.5311037533739e-14,29.7912194398355
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P310560,-1.1995425,1.32638125,-13.1366196060969,1.27436170797539e-17,6.5311037533739e-14,29.6750027269365
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P374339,-3.09585,1.4727,-12.7490950970467,3.96689253405137e-17,1.80713993217896e-13,28.5906750776438
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P123853,3.520365,4.88475,12.6976843571126,4.61847434822574e-17,1.89357448277255e-13,28.4452566893497
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P233,-1.78055,-0.241266666666667,-12.5382084008246,7.41845430874616e-17,2.4603617285614e-13,27.9918258587725
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P83857,-1.8298275,2.59148125,-12.5296692340024,7.60980837029569e-17,2.4603617285614e-13,27.9674467458531
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P102113,2.4650625,1.38693125,12.5213458294586,7.80114694421906e-17,2.4603617285614e-13,27.9436738299866
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P208703,-1.7908325,1.13487708333333,-12.3820232396681,1.18373305415242e-16,3.23553701468327e-13,27.5443101442556
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P110799,-1.067035,-0.950733333333333,-12.3289051468098,1.3886197979181e-16,3.55833823216513e-13,27.3913341997427
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P146417,-1.2308325,0.83900625,-12.1167637924376,2.63659183539267e-16,6.35883913241762e-13,26.776445023638
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P81280,-2.1552825,0.82621875,-11.9230333381695,4.75924518294014e-16,1.02699501316077e-12,26.2094121344678
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P71341,-2.083315,0.651016666666667,-11.8117340370615,6.69650189834111e-16,1.30741227539041e-12,25.8812701300706
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P116235,1.96007,-1.42590833333333,11.5587761057704,1.46388460417841e-15,2.50080286547145e-12,25.1290296217524
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_32_P187951,-3.043725,1.3149375,-11.5218464504609,1.64207954448872e-15,2.6930104529615e-12,25.0184608330878
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P225845,-1.184645,0.528233333333333,-11.4859615230888,1.83629916585486e-15,2.89570253077113e-12,24.9108376486997
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P213745,3.95837,3.97215416666667,11.4244654326036,2.22489785432449e-15,3.37854859360386e-12,24.7259859247694
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P251387,-1.020995,0.485295833333333,-11.3840788559126,2.52449743242576e-15,3.696585526052e-12,24.604300822212
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P20392,1.1816875,0.360089583333333,11.2693631468214,3.6183680032099e-15,5.11562372867607e-12,24.2574236675985
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P107322,-1.6175225,0.525614583333333,-11.2386168241184,3.98602100461128e-15,5.44756203963542e-12,24.1641423331172
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P168130,-1.189825,0.663991666666667,-11.0531660574721,7.16386678536796e-15,9.47479155484149e-12,23.5987264643955
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P49155,2.2810275,1.68136875,11.0402784998245,7.46297679169458e-15,9.5515110554089e-12,23.5592573622603
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P233995,-1.0758,-0.8756125,-11.0255532796423,7.8202575216659e-15,9.5515110554089e-12,23.5141322632359
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_24_P914000,-1.49641,-0.388883333333333,-11.0215335478923,7.92076526546104e-15,9.5515110554089e-12,23.5018086973357
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P416711,-1.4389525,-0.449189583333333,-10.9532509161989,9.84270912371535e-15,1.15300306877808e-11,23.2921302798343
GSE53845,bulk mRNA,validation,limma,IPF_vs_Control,A_23_P48121,-1.441185,-0.400275,-10.8841122905611,1.22717893391572e-14,1.39762045251513e-11,23.0791708343046
