panel_type,panel_id,feature_count,features,mean_external_roc_auc,min_external_roc_auc,mean_external_pr_auc,mean_external_balanced_accuracy,pooled_external_roc_auc,pooled_external_pr_auc,pooled_external_balanced_accuracy
random_robust_25_gene_panel,331,19,ACADL;TMEM232;MME;DNAH9;IQUB;GPX3;WDR66;AFF3;MT1M;KLHL13;SYTL2;MUC5B;ANK2;AK7;CDH2;ST6GALNAC1;LRRC46;IQCG;PROM1,0.8720049014987276,0.6,0.8634551782245127,0.7384101941747574,0.8302089323365918,0.8285357242738292,0.7665708261452941
random_robust_25_gene_panel,332,19,CHST9;AK7;PIH1D2;CCDC113;S1PR1;VIPR1;CFH;LRRC17;CWH43;MSMB;IGF1;FCN3;LRRN4;ANK2;ZBBX;ACTG2;CTSK;ABCA13;HSD17B6,0.939376820078285,0.8421052631578947,0.9148188372065222,0.7998908347656432,0.8892083572934637,0.8739233681057206,0.8079547632739121
random_robust_25_gene_panel,333,19,PGC;S100A8;RGS22;CRISPLD1;SLAMF7;RSPH1;LRRIQ1;CAPS;GPX3;VCAM1;IL13RA2;DNAH3;CLEC4E;PACRG;DNAH5;MAP1A;COL1A2;SLC27A2;RPGRIP1L,0.8835268342172237,0.642002073711,0.8557669321061105,0.7460619222371905,0.6179221774966457,0.6241988903411899,0.6080314356910101
random_robust_25_gene_panel,334,19,HYDIN;FCN3;SPATA18;MAP1A;COL6A3;MS4A15;DNAI1;CACNA2D2;PROM1;CCDC113;SLCO2A1;COL15A1;SLCO4A1;MFSD2A;HPSE2;SLN;CAPS;LRRN1;ZBTB16,0.9070445401372221,0.7631578947368421,0.8853494603221876,0.8084961617968134,0.8491086831512363,0.8404975888062454,0.8017059612804294
random_robust_25_gene_panel,335,19,SNTN;FCN3;INMT;MME;SLC39A8;SULF1;CD24;SIX4;CCL13;CAPS;FANK1;SPATA17;CCL18;MDH1B;F2RL3;GSTA1;LRRC32;GOLM1;MMP7,0.9496829125965541,0.8388632293335847,0.9308048172320533,0.7941271426580574,0.8425915276979108,0.815834241077285,0.7826336975273145
random_robust_25_gene_panel,336,19,C6ORF118;ZBBX;DNAH9;SNTN;CNTN3;CCL18;CD24;ENKUR;CCDC113;CAPS;HYDIN;HMCN1;NEK10;CDH2;PAPSS2;SPATA17;SLC6A4;VSIG1;TMEM45A,0.8324022188521663,0.6222075596191913,0.8035715914121496,0.579330608073582,0.5567567567567568,0.5904639626706483,0.5274870615296148
random_robust_25_gene_panel,337,19,VWA3B;TP63;SNTN;TNC;CDH2;SIX4;TTC25;ENKUR;SLC19A3;TMEM232;MSMB;ITLN2;DSC3;DNAH10;SLCO2A1;GRIA1;TMEM100;SLC39A8;DCDC1,0.9314224655952493,0.85,0.9231382836496359,0.756928508384819,0.8600345025876941,0.8506122434863677,0.7713053479010926
random_robust_25_gene_panel,338,19,DNAH7;CDHR3;AK7;ENKUR;CD24;COL15A1;STOX1;DNAAF1;CFH;TMEM100;SLCO4A1;CSF3R;ITLN2;TGFB3;PLA2G4F;IGF1;VWA3B;SULF1;MT1M,0.9131435077466501,0.736842105263158,0.8874065476589598,0.820198326520184,0.8776116542073988,0.8495772176108345,0.8290780141843972
random_robust_25_gene_panel,339,19,WDR49;SCGB3A1;TMEM45A;LRRC17;ABCA3;SYTL2;C9ORF135;SPP1;MSMB;VIPR1;GOLM1;GPX3;NPR1;TMEM100;SLC6A4;PTGFRN;CDH2;CNTN3;GSTA1,0.886873173720426,0.65,0.8800044287416677,0.7457965578111209,0.8492620279854324,0.8498929256730017,0.7736630247268546
random_robust_25_gene_panel,340,19,CDH3;IL18R1;NEK10;BTNL9;SNTN;DNAH12;TRIM29;AGER;GPX3;CXCL13;ACTG2;DNAH9;ENKUR;CCL18;IGF1;ITLN2;CACNA2D2;PGC;PROM1,0.8703123527193892,0.675,0.852279816599633,0.8414359002647838,0.7744872532106575,0.7436226851075751,0.8083189572551275
random_robust_25_gene_panel,341,19,SLC19A3;CFH;COL15A1;OGN;F2RL3;CLIC6;AK7;MMP7;NPR1;CP;SNTN;TMEM100;HSPA4L;CCDC146;DCLK1;VTCN1;LRRC17;C6;RSPH4A,0.8043904892692897,0.5922330097087378,0.7844506692643799,0.6127711710874715,0.51888058271037,0.5689217249864134,0.5230975656507572
random_robust_25_gene_panel,342,19,CHST9;CCDC146;NPR1;DNAH12;TMEM232;AK7;CSF3R;ACTG2;GPX8;GOLM1;C20ORF85;MORN5;POSTN;SYNPO2;SLC27A2;VWA3B;DUOX1;AFF3;LTBP1,0.9461765333306874,0.8636535017438025,0.9241771490160636,0.8426417986714358,0.8771324516005368,0.8618800042072875,0.8098140693885374
random_robust_25_gene_panel,343,19,TRIM2;S100A8;PLA2G1B;HECW2;RGS22;CLDN1;TMEM45A;FMO5;ITGB8;SIX4;FAP;SLCO2A1;SLC27A2;ARMC4;TDO2;GSTA1;S1PR1;RTKN2;COMP,0.9247689903619568,0.85,0.9251629445856027,0.716990291262136,0.8277937511980066,0.8390075081303643,0.6288863331416523
random_robust_25_gene_panel,344,19,FCN3;ZBTB16;STOX1;PLA2G1B;PGC;MMP7;CYP24A1;ARMC3;TMPRSS4;MUC5B;BPIFB1;IL13RA2;TP63;SLC44A4;CCL18;ABCA3;HDC;FIBIN;VIPR1,0.9284297468385829,0.821613724196437,0.8967226928338274,0.8467762867561666,0.8169254360743722,0.7805211453438856,0.8209890741805635
random_robust_25_gene_panel,345,19,ZBBX;DNAH5;CYP24A1;LRRN1;CCDC60;SPATA18;PTPRB;C12ORF75;TMEM45A;PTGFRN;PAMR1;CRTAC1;F2RL3;KRT15;LRRC46;CTSK;PGC;GSTA1;C9ORF135,0.9548914913975721,0.8284475445376567,0.9378406351707818,0.7000606796116505,0.8192831129001342,0.789450834331571,0.7267395054629098
random_robust_25_gene_panel,346,19,SPAG6;LRRN1;RXFP1;MUC5B;ADH7;TMEM45A;LRRC46;DES;CD24;CCDC113;SLCO4A1;SYNPO2;DSC3;CLEC4E;CDH3;TDO2;PLA2G1B;COL15A1;SIX1,0.816681219024562,0.5263157894736843,0.7972316211600271,0.6342267849677149,0.6501629288863332,0.6467873062571203,0.6230592294422082
random_robust_25_gene_panel,347,19,SLC27A2;SIX1;GRASP;SCGB3A1;CCDC17;WDR49;EFCAB1;RXFP1;MNS1;DSC3;NELL2;MDH1B;CRTAC1;ABCA3;PTGFRN;SLC44A4;CSF3R;LRRN1;MUC5B,0.8631523058252427,0.6213592233009708,0.8678253951378939,0.7334951456310679,0.7259727812919302,0.7817485079266029,0.6297297297297297
random_robust_25_gene_panel,348,19,WDR49;AGBL2;ZNF385D;WDR63;DTHD1;PSD3;FCN3;SMAD6;PIH1D2;MT1M;IL18RAP;MDH1B;ST6GALNAC1;SLC19A3;PTGFRN;CCDC80;IQCG;ABCA3;CCDC146,0.9416157605446716,0.8521538316523707,0.9347768581431748,0.8020816881126028,0.8678550891316849,0.8744713031643203,0.7805827103699444
random_robust_25_gene_panel,349,19,FMO5;KLHL13;DSC3;MORN5;DNAH9;CLIC6;TRIM2;MAP1A;AGER;MUC5B;CDH3;SLC27A2;CCDC113;VSIG1;LRRC32;RSPH1;MYH11;CRTAC1;NEK10,0.9624769583360206,0.9119144122914506,0.9518328126530309,0.81528429414224,0.9038144527506229,0.90554014638892,0.7995016292888634
random_robust_25_gene_panel,350,19,HYDIN;RGS22;SPATA18;PTPRB;MMP7;PLA2G4F;LTBP1;HECW2;CTSK;ARMC4;TMEM232;FNDC1;RPGRIP1L;CCDC113;MFSD2A;PGC;FCN3;AGER;SCGB3A1,0.9316800593835423,0.7517202375341691,0.9313073205969483,0.744152691968226,0.815813686026452,0.8469654656202183,0.7111558366877516
random_robust_25_gene_panel,351,19,C12ORF75;KLHL13;WDR66;PAPSS2;FAP;SNTN;PROM1;ANK2;COMP;IL18RAP;RSPH1;LRRN1;HIF3A;VWA3B;ZNF385D;RGS22;PTPRB;CDH3;FIBIN,0.9793754123857102,0.942501649542841,0.9715249953571917,0.7408097969991174,0.9260686218133027,0.9153048823592059,0.8045811769216025
random_robust_25_gene_panel,352,19,DTHD1;IL18R1;BPIFA1;ABCA3;ANKRD1;HDC;CWH43;DIO2;ACTG2;SLAMF7;HIF3A;CASC1;HSD17B6;S100A8;TNC;SPAG6;DNAI1;SCGB3A1;F2RL3,0.9385191198138622,0.8710526315789474,0.9202781553048263,0.9067540182096903,0.8712286754839946,0.8484650186099287,0.8831320682384513
random_robust_25_gene_panel,353,19,KLHL13;LRRC17;CFH;VSIG1;ZBBX;C1ORF194;TRIM29;SLCO4A1;IGF1;BTNL9;ACTG2;IL13RA2;PLA2G1B;FMO5;CCL18;FAM83D;ANK2;OGN;AMPD1,0.7825753704649974,0.5526315789473684,0.7706614509246088,0.5373600594602127,0.48836496070538626,0.5539717790038127,0.4840904734521756
random_robust_25_gene_panel,354,19,CAPS;HSPA4L;COL17A1;WDR66;FIBIN;NEK10;CACNA2D2;ANK2;GEM;CP;KRT5;GSTA1;ARMC4;CASC1;DCLK1;ITGB8;COMP;IL18R1;SLC27A2,0.8633012685356525,0.5789473684210527,0.8407375342411594,0.6071154828819623,0.7776499904159477,0.7504894368444642,0.6887483227908759
random_robust_25_gene_panel,355,19,LRRC17;COL15A1;WDR66;ZBBX;HECW2;CDH3;PRUNE2;HSD17B6;IL18R1;GEM;DNAAF1;MUC16;S1PR1;NEK10;MNS1;PTGFRN;KRT5;NECAB1;CLIC6,0.9704409364442306,0.9343953247242907,0.9545768240140176,0.7178659358015516,0.9137818669733564,0.9045166546476968,0.7767107533064981
random_robust_25_gene_panel,356,19,COL6A3;SULF1;GRASP;PRUNE2;SLC27A2;NELL2;ARMC3;IL13RA2;IQUB;C20ORF85;PTGFRN;PROM1;CDHR3;RTKN2;CXCL13;GSTA1;BPIFB1;HIF3A;DCLK1,0.8824961179931636,0.6578947368421053,0.8570503026323618,0.7351930134250012,0.8144144144144144,0.7861021483046984,0.7549357868506805
random_robust_25_gene_panel,357,19,CWH43;WDR63;INMT;VCAM1;LRRC46;LRRN4;ZBTB16;BPIFA1;ST6GALNAC1;MME;CCL18;ABCA3;TMEM100;MAP1A;SNTN;SPATA18;SLN;FAM81B;ROPN1L,0.9156409838220776,0.7638797247619945,0.8906079875026442,0.8436141241231941,0.7602645198389879,0.726445003805808,0.7757331799884991
random_robust_25_gene_panel,358,19,IGF1;GEM;ITLN2;IL1RL1;CCL13;EFCAB1;MME;GOLM1;SERPINI2;FANK1;CLEC4E;SLC27A2;FMO5;SCGB3A1;BTNL9;LTBP1;SYNPO2;HYDIN;DCLK1,0.9014944989916704,0.7105263157894737,0.8741996183655372,0.6772309193106332,0.8377036611079165,0.8105131974422808,0.7461567950929653
random_robust_25_gene_panel,359,19,AFF3;HPSE2;SLC19A3;TRIM29;VSIG1;PSD3;HSD17B6;PACRG;CRISPLD1;CCL13;COL1A1;ANK2;TDO2;LRRN4;KRT5;CCDC146;C6ORF118;ALOX15;SLC6A4,0.7570160800970873,0.5,0.7581134500658293,0.5097087378640777,0.4455625838604562,0.5338282082750474,0.4486294805443741
random_robust_25_gene_panel,360,19,WDR49;WDR66;FCN3;RSPH4A;SPATA18;CCDC146;HHLA2;FAM81B;CCDC113;FNDC1;ZBBX;SERPINI2;FIBIN;RPGRIP1L;DUOX1;ID1;DNAH10;MT1M;SLN,0.789745145631068,0.5339805825242718,0.7921489917849142,0.73125,0.6522905884608012,0.7288737256736384,0.6658807743914127
random_robust_25_gene_panel,361,19,TRIM29;COL1A2;DTHD1;MUC16;CWH43;AGER;SLCO4A1;ENKUR;CAPS;DNAH5;MME;SLCO2A1;VSIG1;COL6A3;DUOX1;HSD17B6;ZNF385D;CCDC80;NPR1,0.8224322943280531,0.6052631578947368,0.7961309523809523,0.7724322943280532,0.6206248801993483,0.6227553687348895,0.6730688134943454
random_robust_25_gene_panel,362,19,NPR1;FIBIN;PIH1D2;PRUNE2;DNAH3;CCL18;ITLN2;DUOX1;VTCN1;BPIFA1;COL14A1;ABCA13;LRRC46;CDHR3;AK7;IGF1;C6ORF118;LRRN1;DNAH5,0.8929025008557778,0.7558205297389009,0.8537699773500451,0.8388519359409115,0.7285029710561626,0.6995812004524078,0.7554724937703661
random_robust_25_gene_panel,363,19,HYDIN;GEM;GRASP;CDHR3;SNTN;IQCG;CAPN13;KRT5;CYP24A1;SLC44A4;DES;PSD3;CFH;TP63;PTGFRN;THY1;IL18R1;COL6A3;IL13RA2,0.8033980582524272,0.5,0.7871557454890789,0.5533980582524272,0.6138393712861798,0.6225354403774577,0.5762890550124593
random_robust_25_gene_panel,364,19,MAP1A;CDH2;CCDC80;SLCO4A1;SFTA2;CYP24A1;ADH7;PAMR1;THY1;RPGRIP1L;SLC44A4;GPX3;PTPRB;OGN;SLC6A4;MME;LRRN4;ENKUR;C20ORF85,0.8807292157602036,0.625,0.8732561430155956,0.8597694174757282,0.8652865631589036,0.859801922113135,0.8672417097949012
random_robust_25_gene_panel,365,19,DCLK1;CHST9;OGN;CTSK;CSF3R;MNS1;TMEM45A;CDH2;ITGB8;SLAMF7;SPP1;CD24;KRT5;C1ORF194;DSC3;CAPSL;ABCA3;ACVRL1;ADH7,0.8726941747572815,0.6407766990291262,0.87365571321882,0.6552405119152692,0.7232125742764041,0.7631530187048663,0.6003450258769408
random_robust_25_gene_panel,366,19,PLA2G4F;EFHC2;SIX1;PIH1D2;C6;SCN1A;C12ORF75;S100A8;CCDC60;GOLM1;ABCA3;TDO2;AGBL2;ARMC4;SLAMF7;HHLA2;POSTN;SLN;CSF3R,0.9283318594936772,0.8486842105263158,0.9177828985415274,0.7971225089422587,0.8606095457159287,0.8608970986236438,0.7788959171937895
random_robust_25_gene_panel,367,19,CFH;ARMC4;CP;DCLK1;SLC27A2;ADH7;SULF1;TP63;CCDC60;RXFP1;STOX1;PLA2G1B;SMAD6;C6;C20ORF85;CXCL13;ALOX15;RSPH4A;CYP24A1,0.746875,0.5,0.7526128316935004,0.5795454545454546,0.40536706919685644,0.5158067103340473,0.44508338125359403
random_robust_25_gene_panel,368,19,ADH7;KRT5;CSF3R;ENKUR;CTSK;FCN3;CWH43;COL1A1;ZNF385B;DCLK1;SYNPO2;HIF3A;TSPAN1;WDR49;RGS22;MYH11;RSPH4A;COL14A1;ZNF385D,0.9298758253915494,0.8157894736842105,0.90716066399595,0.8666597470618294,0.8951121334100056,0.8816134842615359,0.8582902050987158
random_robust_25_gene_panel,369,19,ALOX15;CLEC4E;ANK2;C9ORF135;TDO2;CCDC80;HYDIN;CCDC146;LRRN1;C20ORF85;PEBP4;COL3A1;TNC;CAPS;CASC1;SFTA2;CDH2;PLA2G4F;MSMB,0.7906429643587123,0.5263157894736843,0.7774318965026201,0.5770776234496213,0.5521755798351543,0.5866142626947828,0.5408280621046578
random_robust_25_gene_panel,370,19,SYNPO2;DNAH7;WDR66;DNAH10;PAMR1;NECAB1;STOML3;TRIM2;F2RL3;LRRN4;RTKN2;STOX1;SPATA17;CCDC17;TP63;CSF3R;HPSE2;CNTN3;CACNA2D2,0.9215276503068398,0.7650579696484118,0.9216395784842358,0.8181266548984996,0.8026643664941537,0.8331198971031961,0.7226375311481694
random_robust_25_gene_panel,371,19,PLLP;WDR63;ACVRL1;CLEC4E;IL18RAP;SPAG17;HSD17B6;HHLA2;PTGFRN;SLC19A3;GOLM1;MYH11;NPR1;EFCAB1;VIPR1;GPX8;SCGB3A1;ARMC3;ACADL,0.9423349472704408,0.868421052631579,0.9197222601393629,0.7973292260881684,0.8962813877707495,0.8814939439128961,0.7907226375311482
random_robust_25_gene_panel,372,19,DNAAF1;GRASP;SLCO2A1;DNAH5;IL13RA2;GOLM1;HMCN1;CHST9;IL1RL1;WDR66;SLN;MUC5B;TNC;DNAH10;ABCA3;KLHL13;ID1;EFHC2;ANK2,0.9542075938813123,0.8975869544726176,0.9461816982406237,0.7970452803456125,0.8890741805635423,0.8935694765704757,0.7805827103699444
random_robust_25_gene_panel,373,19,COL6A3;HMCN1;SIX4;CLEC4E;TMPRSS4;IQCG;CCL13;VIPR1;FAM81B;DIO2;SPATA17;PROM1;GEM;HPSE2;SPATA18;CXCL13;DNAH7;ST6GALNAC1;NPR1,0.7744957111886135,0.5,0.7667906663161228,0.5242718446601942,0.502242668200115,0.5601928928216284,0.4920260686218133
random_robust_25_gene_panel,374,19,RSPH1;PLLP;ANKRD1;ZBBX;HSD17B6;TMEM100;MME;TMEM45A;BPIFB1;MUC5B;DNAH7;CDH3;HHIP;MUC16;GPX3;DIO2;CDHR3;ARMC4;RSPH4A,0.8599343717598267,0.575,0.8604224486337677,0.8341019417475728,0.8457734330074755,0.8712489935470533,0.8307456392562775
random_robust_25_gene_panel,375,19,HDC;DNAH9;ENKUR;IL1RL1;VTCN1;MT1M;HSD17B6;HIF3A;KRT5;HPSE2;COL1A2;ID1;GPX8;SPATA18;C6ORF118;PCDH7;DCDC1;IL13RA2;SIX1,0.8073582013285642,0.5789473684210527,0.7860317460317461,0.6823582013285642,0.5703661107916427,0.5959186248680591,0.5798351543032394
random_robust_25_gene_panel,376,19,ABCA3;TMPRSS4;NPR1;CCL18;ABCA13;CRISPLD1;WDR49;SPAG17;GEM;RSPH1;RXFP1;SLC19A3;PSD3;PLLP;ITGB8;CHST9;SLC44A4;PGC;SLCO4A1,0.8805114885077714,0.6312564803468753,0.8540477234247641,0.850530148185999,0.6222541690626797,0.623564951605804,0.6936745255894192
random_robust_25_gene_panel,377,19,HIF3A;LRRIQ1;ABCA3;PCDH7;NECAB1;HSPA4L;ACVRL1;SPP1;CYP24A1;F2RL3;SPATA18;CXCL13;TRIM2;COL1A2;PIH1D2;IL18R1;CASC1;SPATA17;FCN3,0.8623673544309449,0.631578947368421,0.8310284901447095,0.7864492846193153,0.7568334291738548,0.7216176830803214,0.7551274678934254
random_robust_25_gene_panel,378,19,C6;MT1M;LRRC46;ADH7;FCN3;SIX4;ZNF385D;SPP1;SPAG6;WDR66;C6ORF118;S1PR1;CLIC6;CDH2;VIPR1;TNC;STOML3;TTC25;CCL13,0.9221492364973136,0.7635969459892544,0.9259809615422627,0.6699801412180053,0.8140118842246502,0.841868277559533,0.674506421314932
random_robust_25_gene_panel,379,19,S100A8;SLC6A4;HHIP;WDR66;CCDC17;VIPR1;CDH3;TMEM232;FAM83D;PDE7B;ST6GALNAC1;INMT;FIBIN;BPIFB1;ITLN2;EFHC2;FAM81B;TNC;SCGB3A1,0.9467557802213613,0.8986842105263159,0.9407177600355511,0.790977319180564,0.8880199348284457,0.8930060143355968,0.7687559900325858
random_robust_25_gene_panel,380,19,SLCO2A1;S1PR1;THY1;CAPSL;OGN;DNAH10;BPIFB1;PGC;SPAG6;POSTN;SIX4;SYNPO2;TEKT1;CHST9;SCGB3A1;TTC25;NPR1;CSF3R;PACRG,0.9638300214316544,0.9066358752003016,0.953923102005364,0.9145789299484368,0.9220816561242092,0.9201296084651546,0.906766340808894
random_robust_25_gene_panel,381,19,CWH43;DNAH12;NPR1;MUC16;ANKRD1;BPIFB1;C20ORF85;PEBP4;DNAAF1;CCDC113;IQUB;IQCG;SLN;DNAH7;LRRIQ1;CASC1;VWA3B;LRRC32;ACADL,0.8281441464794043,0.65,0.8347592364675621,0.6599624889673433,0.7426106958021853,0.7902363749949679,0.7086256469235193
random_robust_25_gene_panel,382,19,MT1M;ANK2;PRUNE2;ZBTB16;CAPS;EFHC2;SPAG6;LRRN1;LRRIQ1;SMAD6;COL3A1;C6ORF118;MUC16;DNAH6;THY1;CNTN3;CDH2;PIH1D2;DNAH10,0.7512135922330097,0.5,0.7538148843026892,0.5012135922330097,0.4102549357868507,0.5178604791123494,0.42380678550891315
random_robust_25_gene_panel,383,19,IL18R1;SYNPO2;ZNF385B;VCAM1;MSMB;FAM81B;TMEM232;CLDN1;SNTN;SLC39A8;LRRIQ1;ACADL;TSPAN1;WDR66;GRIA1;ADH7;MT1M;PTPRB;IQUB,0.9129745259560533,0.825,0.9242075881035823,0.7191002868490732,0.8838221199923327,0.9042124103533735,0.7716312056737589
random_robust_25_gene_panel,384,19,TTC25;CACNA2D2;LTBP1;DTHD1;CCDC80;CCDC60;PLA2G4F;ZNF385D;PTPRB;SPATA17;HIF3A;SPAG17;SLN;MS4A15;C9ORF135;FMO5;SLCO2A1;DNAH9;MMP7,0.9633522431302122,0.879724761994533,0.9410332526757277,0.8574518337436707,0.8723404255319149,0.8379277677734235,0.8194556258386045
random_robust_25_gene_panel,385,19,TMEM232;HPSE2;POSTN;LRRC46;CCL13;MORN5;DNAH10;CLEC4E;CWH43;ALOX15;CDH2;ZNF385D;SNTN;SLCO2A1;DTHD1;HDC;BPIFA1;IL1RL1;ABCA3,0.9322496787732363,0.8079460835139975,0.9070999291174776,0.6674501788451712,0.7839179605137052,0.755827266206556,0.6938087023193407
random_robust_25_gene_panel,386,19,PTPRB;DIO2;WDR66;C1ORF194;ITLN2;ID1;ASPN;COL17A1;C6;GRASP;ZNF385D;LRRN4;LRRC17;ANK2;CCL13;ZNF385B;SLC44A4;DNAH10;SLCO4A1,0.9604374086860213,0.8698746347440852,0.9588633557533073,0.8891686893203883,0.8856622580026836,0.9037286201834421,0.817232125742764
random_robust_25_gene_panel,387,19,FMO5;LTBP1;IL1RL1;ENKUR;FIBIN;SNTN;SPAG6;CCDC113;S100A8;HSD17B6;INMT;FAM83D;VCAM1;SLC39A8;NECAB1;TP63;LRRC46;C11ORF88;DES,0.9690958148741635,0.9263832594966539,0.963189668156341,0.9292668799646955,0.9311865056545908,0.9247586798502544,0.9130151428023769
random_robust_25_gene_panel,388,19,CAPS;CAPN13;PSD3;ITLN2;STOML3;CTSK;CFH;FAP;HIF3A;MUC4;C9ORF135;CCDC80;C1ORF194;VWA3B;THY1;IQUB;LRRC46;HHIP;COMP,0.7797078944887905,0.5263157894736843,0.7693738905585048,0.5511508802898685,0.4989074180563542,0.5591966434864264,0.49557216791259345
random_robust_25_gene_panel,389,19,PTPRB;SFTA2;DSC3;MUC16;SULF1;CXCL13;SPATA17;HDC;VSIG1;IL1RL1;IQUB;MME;CSF3R;SCN1A;CCDC80;WDR66;NEK10;CCDC113;PCDH7,0.9095443727024224,0.8131774908096899,0.9101124063145984,0.8731796116504854,0.8461184588844164,0.8764572317743899,0.8288863331416523
random_robust_25_gene_panel,390,19,ENKUR;DCLK1;SPAG17;CASC1;SFRP4;EFCAB1;CAPN13;ANK2;SULF1;CACNA2D2;IGF1;BPIFB1;SPP1;FIBIN;FMO5;AK7;BPIFA1;GOLM1;DNAAF1,0.8663536197958426,0.631578947368421,0.8368082063402129,0.6369326891810285,0.7558941920644049,0.7292214589221854,0.6843588269120184
random_robust_25_gene_panel,391,19,VCAM1;CDHR3;ARMC4;S100A8;SIX1;CASC1;C11ORF88;WDR66;HPSE2;C9ORF135;ASPN;FMO5;SLC19A3;AFF3;HYDIN;IL13RA2;CRISPLD1;DUOX1;DIO2,0.932653382679056,0.8621924780846452,0.9287144677514709,0.8339199029126213,0.8691585202223501,0.8710571723646309,0.8094690435115968
random_robust_25_gene_panel,392,19,HECW2;KRT15;TMPRSS4;FAM81B;ACVRL1;PEBP4;CDH2;TEKT1;FAM83D;COL3A1;DNAH9;DNAH10;CP;GRIA1;ASPN;IQUB;DIO2;STOML3;BPIFA1,0.8739427926450234,0.6842105263157895,0.8389832912263606,0.7385724903609421,0.7476710753306498,0.718770363113427,0.7118842246501822
random_robust_25_gene_panel,393,19,SYTL2;TMEM45A;ITLN2;SPATA17;TRIM2;SCN1A;HSPA4L;DES;SLAMF7;CCDC17;HYDIN;GOLM1;FNDC1;HPSE2;POSTN;CTSK;MS4A15;ACVRL1;PAPSS2,0.9702921055112095,0.907484211518522,0.9547745912978107,0.7292992521020114,0.9003066896683919,0.8838684005333899,0.7868506804677018
random_robust_25_gene_panel,394,19,DNAH10;HSPA4L;IQCG;CTSK;ACTG2;PTPRB;AFF3;HMCN1;BTNL9;ANK2;SCN1A;COMP;DUOX1;FMO5;C1ORF194;SIX4;CXCL14;PSD3;CRISPLD1,0.9547467145571535,0.8716184371759825,0.9303694698793217,0.6950689831374552,0.8567375886524823,0.8308270382077207,0.7478435882691201
random_robust_25_gene_panel,395,19,DTHD1;AFF3;IL1RL1;ANK2;KLHL13;IL13RA2;DNAI1;ARMC3;TMEM45A;SCGB3A1;FAM81B;CRTAC1;DNAH12;TRIM29;FMO5;FAM83D;ENKUR;DNAH6;ABCA13,0.9547777210015329,0.8980582524271844,0.9350383890364546,0.7672205253867236,0.8799693310331609,0.8618480276393495,0.7831320682384513
random_robust_25_gene_panel,396,19,LRRIQ1;CD24;SPP1;SLC27A2;FANK1;FAP;C1ORF194;PCDH7;ZNF385D;PIH1D2;SLCO4A1;IL18RAP;RTKN2;OGN;CCDC113;SLCO2A1;CDH3;DNAH5;THY1,0.8246858427055479,0.5526315789473684,0.80111329498826,0.5726239141543179,0.6549357868506804,0.6494221038290732,0.6027985432240751
random_robust_25_gene_panel,397,19,PDE7B;FAM81B;GEM;PLA2G1B;INMT;SLCO2A1;ZBTB16;DUOX1;C12ORF75;LRRC32;COL3A1;FNDC1;ST6GALNAC1;ID1;CCDC60;CLEC4E;PTPRB;C6ORF118;CCDC80,0.9738504050681894,0.9217174097464417,0.955177176793846,0.846060615738375,0.9102357676825763,0.883001569255085,0.8224841863139736
random_robust_25_gene_panel,398,19,IL18RAP;F2RL3;DCDC1;ANKRD1;PLLP;LRRIQ1;GPX8;TRIM29;RSPH1;ZBTB16;SCN1A;RGS22;CASC1;HMCN1;CD24;AGBL2;ITLN2;EFHC2;MMP7,0.8727479166770021,0.6052631578947368,0.8498320459710458,0.8336580224833929,0.813494345409239,0.7768957122378473,0.8184588844163312
random_robust_25_gene_panel,399,19,SPATA17;ID1;ANK2;CP;IL18RAP;IL13RA2;HPSE2;HSD17B6;CCDC113;BTNL9;SLCO2A1;SCGB3A1;COL1A2;C6ORF118;ROPN1L;MNS1;COL1A1;C20ORF85;CDH3,0.7867319238630557,0.5526315789473684,0.7744473681901911,0.6409160589027731,0.5166187464059804,0.5681887257757636,0.5337358635230975
random_robust_25_gene_panel,400,19,SULF1;SLAMF7;PAPSS2;DNAH9;HECW2;LRRN4;DSC3;HHIP;GEM;WDR63;SPATA18;GRASP;AFF3;FCN3;ZBBX;CRISPLD1;CXCL13;TMEM45A;WDR49,0.8827039541898387,0.7058158167593552,0.8845010976078937,0.8386832524271844,0.7742572359593637,0.8217992734840762,0.745945945945946
random_robust_25_gene_panel,401,19,EFHC2;TMEM45A;SIX4;COMP;ASPN;DNAAF1;LRRN1;ITGB8;NPR1;VIPR1;FAM81B;FNDC1;ARMC3;NECAB1;SMAD6;CDHR3;IL18R1;HECW2;PLA2G1B,0.9738513662679651,0.9230370440192289,0.9677506141967323,0.8685734774933804,0.9273145485911443,0.9166591410898668,0.8973164654015717
random_robust_25_gene_panel,402,19,HSPA4L;GPX8;IL13RA2;KLHL13;RTKN2;TMPRSS4;ENKUR;TNC;S100A8;FNDC1;COL6A3;CD24;VCAM1;COL14A1;FCN3;SPAG6;SFRP4;SCGB3A1;ACVRL1,0.9084894404453022,0.736842105263158,0.8881650752722434,0.7184117619733358,0.8592486103124402,0.8465706292648463,0.7604945370902818
random_robust_25_gene_panel,403,19,HYDIN;C6ORF118;MT1M;CD24;AMPD1;FANK1;TEKT1;CLDN1;FAP;SIX4;DIO2;MFSD2A;HHLA2;PAPSS2;RGS22;C6;DNAH3;ZNF385B;CCDC60,0.9169021709472097,0.8018192101046283,0.9169492205593355,0.7659283980582524,0.821199923327583,0.8472265934637748,0.685643089898409
