series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hcmv-miR-US4,0.587805394871795,0.148021932,1.26607149026494,0.217666786720971,0.801365165461512,-5.5437829404449,GPL8227,hcmv-miR-US4,,hcmv-miR-US4,,hcmv-miR-US4,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hcmv-miR-US5-1,0.0109482487628205,0.02369231844,0.450642582752305,0.656301248957348,0.812704864847636,-6.2237702661764,GPL8227,hcmv-miR-US5-1,,hcmv-miR-US5-1,,hcmv-miR-US5-1,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hcmv-miR-US5-2,0.0109482487628205,0.02369231844,0.450642582752305,0.656301248957348,0.812704864847636,-6.2237702661764,GPL8227,hcmv-miR-US5-2,,hcmv-miR-US5-2,,hcmv-miR-US5-2,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hiv1-miR-H1,0.842270113102564,-0.13117803452,1.82087651034697,0.0811457836054371,0.516439444496619,-4.76240832977061,GPL8227,hiv1-miR-H1,,hiv1-miR-H1,,hiv1-miR-H1,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hiv1-miR-N367,0.0109482487628205,0.02369231844,0.450642582752305,0.656301248957348,0.812704864847636,-6.2237702661764,GPL8227,hiv1-miR-N367,,hiv1-miR-N367,,hiv1-miR-N367,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7a,0.0350967750641026,-0.0035728428,0.157585955464923,0.87610439519763,0.928105430267425,-6.31326178503788,GPL8227,hsa-let-7a,,hsa-let-7a,,hsa-let-7a,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7a*,0.0748098130641026,0.41208154496,0.303081128909123,0.764445543974398,0.883791220241453,-6.27953039910852,GPL8227,hsa-let-7a*,,hsa-let-7a*,,hsa-let-7a*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7b,-0.252679053076923,-0.0228245176,-1.32051585186214,0.19914600334639,0.765265734815141,-5.47751828005756,GPL8227,hsa-let-7b,,hsa-let-7b,,hsa-let-7b,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7b*,-0.314869783461538,-0.1342997324,-0.823437925539149,0.418385030265808,0.812704864847636,-5.9885898237772,GPL8227,hsa-let-7b*,,hsa-let-7b*,,hsa-let-7b*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7c,0.0589915837307692,-0.00431667496,0.496012797011592,0.624407644862985,0.812704864847636,-6.20230829683032,GPL8227,hsa-let-7c,,hsa-let-7c,,hsa-let-7c,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7c*,-0.0178958033397436,0.03141953568,-0.512806547983292,0.612785163616543,0.812704864847636,-6.19385330769529,GPL8227,hsa-let-7c*,,hsa-let-7c*,,hsa-let-7c*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7d,-0.404099372948718,-0.2358649056,-3.60916447203096,0.0014088869660714,0.0381449830503092,-1.11918771279287,GPL8227,hsa-let-7d,,hsa-let-7d,,hsa-let-7d,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7d*,-0.428662428910257,-0.4231813772,-1.34892366441549,0.189980720767952,0.765265734815141,-5.44199075851069,GPL8227,hsa-let-7d*,,hsa-let-7d*,,hsa-let-7d*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7e,-0.025308993775641,-0.03412911268,-0.16323986934279,0.871699477212328,0.928105430267425,-6.31234761807806,GPL8227,hsa-let-7e,,hsa-let-7e,,hsa-let-7e,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7e*,-0.0832499406410257,-0.0272527008,-0.435258958780905,0.667272558380179,0.820105943757675,-6.23058855743128,GPL8227,hsa-let-7e*,,hsa-let-7e*,,hsa-let-7e*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7f,-0.0659846650641025,-0.03245785,-0.320296471725328,0.751521884933114,0.875383742778825,-6.27413852153788,GPL8227,hsa-let-7f,,hsa-let-7f,,hsa-let-7f,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7f-1*,-0.26452256724359,-0.2544285608,-0.697103721821667,0.492450999250067,0.812704864847636,-6.08313712777843,GPL8227,hsa-let-7f-1*,,hsa-let-7f-1*,,hsa-let-7f-1*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7f-2*,0.0152291804487179,0.360291065,0.0536386818698151,0.957668042962087,0.974383555993195,-6.32433278542192,GPL8227,hsa-let-7f-2*,,hsa-let-7f-2*,,hsa-let-7f-2*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7g,-0.122863659679487,-0.1288481522,-0.931994839755262,0.360641755381318,0.812704864847636,-5.89554589902352,GPL8227,hsa-let-7g,,hsa-let-7g,,hsa-let-7g,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7g*,-0.155259064730769,0.25970228584,-0.731340541346075,0.471668038009475,0.812704864847636,-6.05899393271377,GPL8227,hsa-let-7g*,,hsa-let-7g*,,hsa-let-7g*,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7i,0.224126316564102,0.18980488128,1.32181413557682,0.198719766913521,0.765265734815141,-5.47590876341798,GPL8227,hsa-let-7i,,hsa-let-7i,,hsa-let-7i,GPL8227_platform_table,True,False
GSE27430,miRNA,mirna_validation,limma,IPF_vs_Control,hsa-let-7i*,0.247402315397436,0.10011094484,0.831143305074611,0.414104002875615,0.812704864847636,-5.98234181415269,GPL8227,hsa-let-7i*,,hsa-let-7i*,,hsa-let-7i*,GPL8227_platform_table,True,False
