series_id,data_type,dataset_role,method,comparison,feature_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,platform,standard_feature_id,gene_symbol,mirna_name,entrez_id,all_mapped_symbols,annotation_source,is_annotated,is_multi_mapped
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-130a_st,-1.6770333045283,2.81297365,-7.8053924613724,7.9110254981985e-13,5.4799065085598095e-11,18.6947761540105,GPL8786,hsa-miR-130a,,hsa-miR-130a,,hsa-mir-130a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-151-3p_st,-1.29094482754717,2.36301266025641,-7.7245349042428,1.25386661476553e-12,7.59929026840315e-11,18.244897681294,GPL8786,hsa-miR-151-3p,,hsa-miR-151-3p,,hsa-mir-151,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-378_st,-1.48347202075472,4.02494398076923,-7.72286196477189,1.2658451307723199e-12,7.59929026840315e-11,18.2356113959542,GPL8786,hsa-miR-378,,hsa-miR-378,,hsa-mir-378,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-15a_st,-1.27476200471698,1.81707226089744,-7.66793940146723,1.7287597850440798e-12,9.157342273130579e-11,17.9312380093238,GPL8786,hsa-miR-15a,,hsa-miR-15a,,hsa-mir-15a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-30a-star_st,-1.21636693509434,1.49714728205128,-7.63705783543416,2.05902381067699e-12,1.05951482372265e-10,17.7605224832199,GPL8786,hsa-miR-30a-star,,hsa-miR-30a-star,,hsa-mir-30a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-130b_st,-1.07707046981132,1.69506272435897,-7.57446580243235,2.9319097649524698e-12,1.38957091754721e-10,17.4154640475264,GPL8786,hsa-miR-130b,,hsa-miR-130b,,hsa-mir-130b,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-423-5p_st,-1.53885300377358,3.91085251282051,-7.4351851505179,6.407948626513399e-12,2.95915781444888e-10,16.6523335306516,GPL8786,hsa-miR-423-5p,,hsa-miR-423-5p,,hsa-mir-423,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-181b_st,-1.17435723018868,5.33868871794872,-7.23557841091268,1.9427425562827797e-11,8.53385205820802e-10,15.570434638139,GPL8786,hsa-miR-181b,,hsa-miR-181b,,hsa-mir-181b-1 // hsa-mir-181b-2,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-141_st,-1.01826355830189,1.39662514679487,-7.17806752873756,2.6673435672667002e-11,1.11718273596449e-09,15.2613890001154,GPL8786,hsa-miR-141,,hsa-miR-141,,hsa-mir-141,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-19b_st,-1.28560695849057,4.29388815384615,-7.05867323245658,5.131116345895329e-11,2.053586786435e-09,14.6237562307146,GPL8786,hsa-miR-19b,,hsa-miR-19b,,hsa-mir-19b-1 // hsa-mir-19b-2,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-146b-5p_st,-1.60065959018868,3.00625278974359,-6.95490009613487,9.021972768063709e-11,3.3851193656839104e-09,14.0740003921268,GPL8786,hsa-miR-146b-5p,,hsa-miR-146b-5p,,hsa-mir-146b,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-15b_st,-1.54444449056604,3.46303876923077,-6.74015926311701,2.86243973286943e-10,9.97294498414685e-09,12.9500543992645,GPL8786,hsa-miR-15b,,hsa-miR-15b,,hsa-mir-15b,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-25_st,-1.15584843490566,1.88806070705128,-6.73904691738565,2.87947328803796e-10,9.97294498414685e-09,12.9442818250473,GPL8786,hsa-miR-25,,hsa-miR-25,,hsa-mir-25,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-31_st,2.34222752471698,3.03904105448718,6.6844281830639,3.85093781825702e-10,1.28435907605202e-08,12.6614764328139,GPL8786,hsa-miR-31,,hsa-miR-31,,hsa-mir-31,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-34c-3p_st,2.28563587924528,3.47596807692308,6.60232219502086,5.94779339872368e-10,1.9128528412681e-08,12.2387405839496,GPL8786,hsa-miR-34c-3p,,hsa-miR-34c-3p,,hsa-mir-34c,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-205_st,1.80931917833962,1.96509695128205,6.527091552592,8.83611206425781e-10,2.79190137328567e-08,11.8539731184043,GPL8786,hsa-miR-205,,hsa-miR-205,,hsa-mir-205,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-138_st,-1.55785575283019,3.09750978846154,-6.48513896730943,1.1007045333956701e-09,3.35994722821288e-08,11.640491745317,GPL8786,hsa-miR-138,,hsa-miR-138,,hsa-mir-138-2 // hsa-mir-138-1,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-29a_st,-1.24264335660377,4.95855857051282,-6.4275171373959,1.4865456661023e-09,4.46211457441708e-08,11.3485605962438,GPL8786,hsa-miR-29a,,hsa-miR-29a,,hsa-mir-29a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-425_st,-1.14746198490566,3.18411469230769,-6.28502135867854,3.1059420403970902e-09,9.17016658156584e-08,10.6331466492171,GPL8786,hsa-miR-425,,hsa-miR-425,,hsa-mir-425,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-20a_st,-1.10212172264151,5.64689601923077,-6.11614121448194,7.3500908457182506e-09,2.0683615020529e-07,9.7976487737165,GPL8786,hsa-miR-20a,,hsa-miR-20a,,hsa-mir-20a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-34c-5p_st,2.33108630471698,3.36735365833333,6.0137582104474,1.23103683308446e-08,3.3592383884623e-07,9.29788762076739,GPL8786,hsa-miR-34c-5p,,hsa-miR-34c-5p,,hsa-mir-34c,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-92a_st,-1.07152392264151,6.78390303205128,-5.88383659461117,2.3514660637044e-08,6.04998625818804e-07,8.67127581188396,GPL8786,hsa-miR-92a,,hsa-miR-92a,,hsa-mir-92a-1 // hsa-mir-92a-2,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-320d_st,-1.13243491320755,3.8524557948718,-5.75795209334797,4.36733885954352e-08,1.06291584946458e-06,8.0724365754469,GPL8786,hsa-miR-320d,,hsa-miR-320d,,hsa-mir-320d-1 // hsa-mir-320d-2,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-744_st,-1.11186306792453,3.347367,-5.57640292170552,1.05150570334574e-07,2.3672022146571e-06,7.22365711635174,GPL8786,hsa-miR-744,,hsa-miR-744,,hsa-mir-744,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-150_st,-1.14234048301887,3.95014048717949,-4.88627757839098,2.5185744613103e-06,4.62852306614271e-05,4.1689982472041,GPL8786,hsa-miR-150,,hsa-miR-150,,hsa-mir-150,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-27a_st,-1.28107510754717,5.36723428846154,-4.84898861077593,2.96676731623084e-06,5.23838032993309e-05,4.01217642744255,GPL8786,hsa-miR-27a,,hsa-miR-27a,,hsa-mir-27a,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-663_st,-1.19931061509434,2.80507001282051,-4.56366113831243,1.00995581666694e-05,0.0001609672943201,2.8419468839349,GPL8786,hsa-miR-663,,hsa-miR-663,,hsa-mir-663,GPL8786_platform_table,True,False
GSE32538,miRNA,mirna_discovery,limma,IPF_vs_Control,hsa-miR-1308_st,-1.10965851437736,3.0248601198718,-3.7167785058191,0.0002803932746784,0.0027149907940639,-0.300144604046452,GPL8786,hsa-miR-1308,,hsa-miR-1308,,hsa-mir-1308,GPL8786_platform_table,True,False
