gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,MMP1,True,True,9606.ENSP00000322788,2,1.645,0.0029735566793088913,0.114187838995147,0.0,1,41,0.125,0.12150084939803531,0.04704558713226101,0.6451612903225806,0.938707726852877,55,False
robust_mrna_strict,high_confidence,DNAH6,True,True,9606.ENSP00000374045,2,1.825,0.0,0.1114904884677026,1.0,2,41,0.125,0.1347957751680331,0.0,0.6299212598425197,0.8897170350105528,56,False
robust_mrna_strict,high_confidence,CFH,True,True,9606.ENSP00000356399,2,1.452,0.006163084702907712,0.09901602821956805,0.0,1,41,0.125,0.1072457345446488,0.09750812567713975,0.5594405594405595,0.889194419662348,57,False
robust_mrna_strict,high_confidence,MORN5,True,True,9606.ENSP00000362869,2,1.4449999999999998,0.0,0.114187838995147,1.0,2,41,0.125,0.10672870965359331,0.0,0.6451612903225806,0.8768899999761739,58,False
robust_mrna_strict,high_confidence,CDH3,True,True,9606.ENSP00000264012,2,1.609,0.007822376738305943,0.0852969399722785,0.0,1,41,0.125,0.11884186424403576,0.12376031335944662,0.4819277108433735,0.8495298884468558,59,False
robust_mrna_strict,high_confidence,CTSK,True,True,9606.ENSP00000271651,2,1.537,0.000658449220396123,0.10042051088934915,0.0,1,41,0.125,0.11352389393603664,0.01041753479456621,0.5673758865248227,0.8163173152554255,60,False
robust_mrna_strict,high_confidence,CCL13,True,True,9606.ENSP00000225844,2,1.863,0.006163084702907712,0.07452258965999067,0.0,1,41,0.125,0.13760248171947706,0.09750812567713975,0.4210526315789473,0.7811632389755641,61,False
robust_mrna_strict,high_confidence,SNTN,True,True,9606.ENSP00000341442,2,1.5230000000000001,0.006163084702907712,0.07413241903349858,0.0,2,41,0.125,0.11248984415392571,0.09750812567713975,0.418848167539267,0.7538461373703325,62,False
robust_mrna_strict,high_confidence,DNAH10,True,True,9606.ENSP00000489675,1,0.826,0.0,0.11061946902654868,0.0,2,41,0.0625,0.06100893714454539,0.0,0.625,0.7485089371445454,63,False
robust_mrna_strict,high_confidence,OGN,True,True,9606.ENSP00000364711,2,1.698,3.9506953223767386e-05,0.08633714655730627,0.0,1,41,0.125,0.12541546643031243,0.0006250520876739728,0.4878048780487805,0.738845396566767,64,False
robust_mrna_strict,high_confidence,TRIM29,True,True,9606.ENSP00000343129,2,1.517,0.006163084702907712,0.07044423898208074,0.0,1,41,0.125,0.11204667996159243,0.09750812567713975,0.3980099502487562,0.7325647558874884,65,False
robust_mrna_strict,high_confidence,ALOX15,True,True,9606.ENSP00000293761,4,3.273,0.001738305941845765,0.036135693215339236,0.16666666666666666,3,8,0.25,0.24174606691779305,0.0275022918576548,0.2041666666666667,0.7234150254421146,66,False
robust_mrna_strict,high_confidence,GSTA1,True,True,9606.ENSP00000335620,4,3.24,0.0015802781289506955,0.036135693215339236,0.3333333333333333,3,8,0.25,0.23930866385996014,0.02500208350695891,0.2041666666666667,0.7184774140335858,67,False
robust_mrna_strict,high_confidence,IGF1,True,True,9606.ENSP00000376637,1,0.714,0.0,0.10411244143675169,0.0,1,41,0.0625,0.05273653888765788,0.0,0.5882352941176471,0.7034718330053049,68,False
robust_mrna_strict,high_confidence,GPX3,True,True,9606.ENSP00000373477,3,2.733,0.000711125158027813,0.039420756234915526,0.6666666666666666,3,8,0.1875,0.2018612896077997,0.01125093757813151,0.22272727272727272,0.6233394999132039,69,False
robust_mrna_strict,high_confidence,GPX8,True,True,9606.ENSP00000423822,3,2.675,0.000711125158027813,0.039420756234915526,0.6666666666666666,3,8,0.1875,0.1975773690819115,0.01125093757813151,0.22272727272727272,0.6190555793873157,70,False
