gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,medium_confidence,LRRC46,True,True,9606.ENSP00000269025,12,5.729,0.038197995236947106,0.2865912859942711,0.3939393939393939,1,219,0.2926829268292683,0.21872255946245178,0.3313233487732858,0.8290366350067843,1.67176547007179,43,False
robust_mrna_strict,medium_confidence,MUC16,True,True,9606.ENSP00000381008,8,4.914,0.04422852136477458,0.3101582639908631,0.07142857142857142,1,219,0.1951219512195122,0.18760737601649294,0.3836311753789075,0.8972099853157122,1.6635704879306248,44,False
robust_mrna_strict,medium_confidence,MMP7,True,True,9606.ENSP00000260227,16,9.527,0.006433560986438943,0.2945854641252131,0.5666666666666667,1,219,0.3902439024390244,0.3637231321345397,0.05580368700874463,0.8521617852161785,1.6619325067984871,45,False
robust_mrna_strict,medium_confidence,WDR63,True,True,9606.ENSP00000294664,15,9.831,0.015008065700577666,0.2711396377121666,0.5142857142857142,1,219,0.36585365853658536,0.37532928645057834,0.13017758014994454,0.7843388960205391,1.6556994211576472,46,False
robust_mrna_strict,medium_confidence,SNTN,True,True,9606.ENSP00000341442,17,9.105,0.011332490426137496,0.2732442144602559,0.45588235294117646,1,219,0.4146341463414634,0.34761195739319667,0.09829622352267625,0.7904269081500647,1.650969235407401,47,False
robust_mrna_strict,medium_confidence,MMP13,True,True,9606.ENSP00000260302,16,9.412,0.00547778218324355,0.28815522207063815,0.675,1,219,0.3902439024390244,0.3593326461268278,0.04751341334917521,0.8335607094133697,1.630650671328397,48,False
robust_mrna_strict,medium_confidence,PACRG,True,True,9606.ENSP00000337946,16,11.701,0.0009669629316213283,0.26668911335578005,0.725,1,219,0.3902439024390244,0.446722406749895,0.008387283014646968,0.7714646464646465,1.616818238668213,49,False
robust_mrna_strict,medium_confidence,DNAH6,True,True,9606.ENSP00000374045,17,10.033,0.00199724134111721,0.27183755183755187,0.6838235294117647,1,219,0.4146341463414634,0.3830412705684724,0.017323754436393557,0.7863577863577864,1.6013569577041158,50,False
robust_mrna_strict,medium_confidence,CTSK,True,True,9606.ENSP00000271651,14,7.769,0.01431133819516264,0.28542942942942945,0.6593406593406593,1,219,0.34146341463414637,0.2966059634253426,0.12413427633662603,0.8256756756756757,1.5878793300717908,51,False
robust_mrna_strict,medium_confidence,ASPN,True,True,9606.ENSP00000364694,15,9.31,0.002259724179157095,0.29254539858417977,0.6571428571428571,1,219,0.36585365853658536,0.3554384759286832,0.019600488918279976,0.8462603878116344,1.5871530111951828,52,False
robust_mrna_strict,medium_confidence,DNAH7,True,True,9606.ENSP00000311273,16,9.768,0.0013928335243562457,0.2732442144602559,0.7,1,219,0.3902439024390244,0.3729240636811362,0.012081216951591303,0.7904269081500647,1.5656760912218166,53,False
robust_mrna_strict,medium_confidence,OGN,True,True,9606.ENSP00000364711,14,7.547000000000001,0.007654109219015067,0.29875216093037876,0.6043956043956044,1,219,0.34146341463414637,0.28813041652349863,0.0663905286806155,0.8642149929278642,1.5601993527661246,54,False
robust_mrna_strict,medium_confidence,ENKUR,True,True,9606.ENSP00000331044,15,10.844,0.0009800802216234116,0.253562758436708,0.5619047619047619,1,219,0.36585365853658536,0.4140037414576413,0.008501060306448838,0.7334933973589435,1.521851857659619,55,False
robust_mrna_strict,medium_confidence,EFHC2,True,True,9606.ENSP00000404232,14,10.814,0.00029858951071336606,0.26303583783035833,0.8461538461538461,1,219,0.34146341463414637,0.41285839728171647,0.0025899180306310776,0.7608966376089662,1.51780836755546,56,False
robust_mrna_strict,medium_confidence,MORN5,True,True,9606.ENSP00000362869,14,7.6209999999999996,0.017800140299162364,0.25235098898181335,0.4175824175824176,1,219,0.34146341463414637,0.29095559882411326,0.15439559212385892,0.7299880525686977,1.5168026581508163,57,False
robust_mrna_strict,medium_confidence,MME,True,True,9606.ENSP00000418525,8,4.711,0.032011785656237135,0.297489827856025,0.21428571428571427,1,219,0.1951219512195122,0.17985721375940136,0.2776651486038775,0.86056338028169,1.513207693864481,58,False
robust_mrna_strict,medium_confidence,C9ORF135,True,True,9606.ENSP00000366402,14,10.451,0.0006672132711894641,0.26303583783035833,0.8571428571428571,1,219,0.34146341463414637,0.39899973275302564,0.005787302029470061,0.7608966376089662,1.5071470870256083,59,False
robust_mrna_strict,medium_confidence,CD24,True,True,9606.ENSP00000481841,11,6.296,0.016397327109310418,0.29214077147687106,0.45454545454545453,1,219,0.2682926829268293,0.24036956438743176,0.14222781313750213,0.8450899031811895,1.4959799636329527,60,False
robust_mrna_strict,medium_confidence,COL17A1,True,True,9606.ENSP00000497653,12,6.763,0.010314521170355383,0.293358024691358,0.45454545454545453,1,219,0.2926829268292683,0.2581987553926621,0.08946651974681559,0.8486111111111111,1.488959313079857,61,False
robust_mrna_strict,medium_confidence,AK7,True,True,9606.ENSP00000267584,11,6.13,0.019194865665029807,0.2816237037037037,0.4,1,219,0.2682926829268293,0.23403199328064747,0.16649321860848856,0.8146666666666667,1.483484561482632,62,False
robust_mrna_strict,medium_confidence,COMP,True,True,9606.ENSP00000222271,15,7.777,0.0011148950897125545,0.2757412242529736,0.6285714285714286,1,219,0.36585365853658536,0.2969113885389226,0.009670423077522201,0.7976501305483028,1.470085600701333,63,False
robust_mrna_strict,medium_confidence,PROM1,True,True,9606.ENSP00000426809,11,6.53,0.011689217095124625,0.29214077147687106,0.4909090909090909,1,219,0.2682926829268293,0.2493032489596457,0.10139041403797412,0.8450899031811895,1.4640762491056387,64,False
robust_mrna_strict,medium_confidence,ITGB8,True,True,9606.ENSP00000222573,11,7.204,0.006628314322441399,0.2962381175003896,0.5272727272727272,1,219,0.2682926829268293,0.27503531477875764,0.057492946538435584,0.8569424964936886,1.4577634407377111,65,False
robust_mrna_strict,medium_confidence,CXCL13,True,True,9606.ENSP00000286758,10,6.077,0.020138779903836435,0.2757412242529736,0.2222222222222222,1,219,0.24390243902439024,0.23200855190318023,0.17468058091942207,0.7976501305483028,1.4482417023952954,66,False
robust_mrna_strict,medium_confidence,GPX3,True,True,9606.ENSP00000373477,9,6.03,0.026774624397691585,0.2604411563227839,0.2777777777777778,1,219,0.21951219512195122,0.23021417936089794,0.23223884296968397,0.753390875462392,1.4353560929149252,67,False
robust_mrna_strict,medium_confidence,CCL18,True,True,9606.ENSP00000479955,7,3.782,0.027691938284939172,0.30002525252525253,0.42857142857142855,1,219,0.17073170731707318,0.14438972244492804,0.24019547805259367,0.8678977272727273,1.423214635087322,68,False
robust_mrna_strict,medium_confidence,CAPSL,True,True,9606.ENSP00000380524,15,7.869,0.001759719419351901,0.25417301778312607,0.4666666666666667,1,219,0.36585365853658536,0.3004237773450922,0.01526352698104718,0.7352587244283995,1.4167996872911242,69,False
robust_mrna_strict,medium_confidence,DNAH10,True,True,9606.ENSP00000489675,9,5.271,0.019508719912121216,0.2816237037037037,0.4722222222222222,1,219,0.21951219512195122,0.20123697170999885,0.169215540539993,0.8146666666666667,1.4046313740386096,70,False
robust_mrna_strict,medium_confidence,NPR1,True,True,9606.ENSP00000357669,4,2.463,0.04037179928059348,0.293358024691358,0.0,1,219,0.0975609756097561,0.09403275684343144,0.35017858007142416,0.8486111111111111,1.3903834236357229,71,False
robust_mrna_strict,medium_confidence,SIX4,True,True,9606.ENSP00000216513,4,1.949,0.0372644725334957,0.29665418227215984,0.16666666666666666,1,219,0.0975609756097561,0.07440919329591876,0.3232261209909167,0.8581460674157304,1.353342357312322,72,False
robust_mrna_strict,medium_confidence,DNAH3,True,True,9606.ENSP00000261383,12,7.822,6.52821865122807e-05,0.2610850157945337,0.8787878787878788,1,219,0.2926829268292683,0.2986294048028099,0.0005662473257122633,0.7552533992583436,1.347131978216134,73,False
robust_mrna_strict,medium_confidence,GPX8,True,True,9606.ENSP00000423822,8,5.526,0.020393766655876593,0.258212442271122,0.32142857142857145,1,219,0.1951219512195122,0.21097239720536018,0.17689229554095415,0.7469437652811737,1.3299304092470001,74,False
robust_mrna_strict,medium_confidence,ZBBX,True,True,9606.ENSP00000390232,10,5.167,0.01553866420078708,0.260120415982485,0.5555555555555556,1,219,0.24390243902439024,0.1972664452334593,0.13477990733630493,0.7524630541871922,1.3284118457813467,75,False
robust_mrna_strict,medium_confidence,CP,True,True,9606.ENSP00000264613,7,3.6550000000000002,0.024544199413652337,0.2764630599185573,0.19047619047619047,1,219,0.17073170731707318,0.13954109876684612,0.21289249062015822,0.7997382198952879,1.3229035165993654,76,False
robust_mrna_strict,medium_confidence,SFRP4,True,True,9606.ENSP00000410715,12,6.131,0.0004559940731920393,0.27253906810035844,0.7272727272727273,1,219,0.2926829268292683,0.23407017141984499,0.0039552202259196916,0.7883870967741936,1.3190954152492265,77,False
robust_mrna_strict,medium_confidence,CCDC170,True,True,9606.ENSP00000239374,5,2.127,0.0330502601784557,0.28124870542979735,0.4,1,219,0.12195121951219512,0.08120490207307295,0.28667271180668114,0.8135818908122504,1.3034107242041997,78,False
robust_mrna_strict,medium_confidence,SFRP2,True,True,9606.ENSP00000274063,11,5.169,0.0030177984940743486,0.28050169691603954,0.6181818181818182,1,219,0.2682926829268293,0.1973428015118543,0.026175905221658545,0.8114209827357237,1.303232372396066,79,False
robust_mrna_strict,medium_confidence,SERPINB5,True,True,9606.ENSP00000372221,9,4.579,0.013593413266526164,0.2714881462439303,0.2777777777777778,1,219,0.21951219512195122,0.17481769938533193,0.1179071094382548,0.7853470437017994,1.2975840476473373,80,False
robust_mrna_strict,medium_confidence,CASC1,True,True,9606.ENSP00000379310,11,6.556,0.0008214366322853525,0.26601735236495944,0.7818181818181819,1,219,0.2682926829268293,0.2502958805787806,0.00712501098881191,0.7695214105793451,1.2952349850737668,81,False
robust_mrna_strict,medium_confidence,C11ORF88,True,True,9606.ENSP00000333845,12,6.814,0.00070305008393114,0.2514497354497355,0.6060606060606061,1,219,0.2926829268292683,0.26014584049173445,0.006098144855992236,0.7273809523809525,1.2863078645579473,82,False
