sample_id,group,label,series_id,macrophage_myeloid_score,macrophage_myeloid_markers_found,t_cell_score,t_cell_markers_found,b_cell_score,b_cell_markers_found,fibroblast_matrix_score,fibroblast_matrix_markers_found,epithelial_ciliary_score,epithelial_ciliary_markers_found,endothelial_score,endothelial_markers_found,wnt_tnik_axis_score,wnt_tnik_axis_markers_found
GSM806384,Control,0,GSE32537,0.5782626617684566,11,1.0276876791527898,7,-0.1310912706813852,4,-0.8884319358727639,10,-1.0953134524742791,10,0.40974936469732987,6,-0.024723358073812145,9
GSM806385,Control,0,GSE32537,-0.14765097291464235,11,-0.5740142679767777,7,-0.8276692834021958,4,-1.1643091036628161,10,-0.9688256545082916,10,0.9701509042868787,6,-0.0716520743039403,9
GSM806386,Control,0,GSE32537,0.28129633276683513,11,-0.1679116855642036,7,-0.6724922677852071,4,-0.5879895513276956,10,-0.7457389124913856,10,1.4388263899666562,6,-0.25267223140515527,9
GSM806387,Control,0,GSE32537,0.5754479948617713,11,-0.7654593766457257,7,-1.2807964101650575,4,-1.899388269460978,10,-0.4209526432300456,10,1.4496195378991696,6,-0.7301276709742195,9
GSM806388,Control,0,GSE32537,1.0550183515701443,11,-0.30986399369979567,7,-0.5982776713594444,4,-1.0158817855902085,10,-1.1678961785898472,10,0.44891336946695864,6,0.48296105323859906,9
GSM806389,Control,0,GSE32537,0.19249380943300656,11,-0.49150897243350344,7,-1.0596115688143477,4,-1.2257433017762838,10,-0.5216427522530501,10,0.27989241648261926,6,0.48963576254437857,9
GSM806390,Control,0,GSE32537,0.19407282309288754,11,-0.3987562821689693,7,-0.6463674410834652,4,-1.5179037012947878,10,-0.7593638570082833,10,1.3338313091042202,6,0.35685097030575497,9
GSM806391,Control,0,GSE32537,-0.14816404572627054,11,-0.5315085048897076,7,-0.7920373509936633,4,-1.0260089206289587,10,-0.1158236554994206,10,0.8489296133884112,6,0.06384583397793733,9
GSM806392,Control,0,GSE32537,0.21677436989472054,11,-0.3662188536868098,7,-1.0802572550023677,4,-0.8377806548825968,10,-0.35528657058935925,10,0.7463396853454399,6,-0.2612473548924292,9
GSM806393,Control,0,GSE32537,-0.23826586780834422,11,-0.34574326450864146,7,-0.5104849194592922,4,-1.5673638155237568,10,-0.6438930666300889,10,0.8249834345900487,6,0.2756730443178048,9
GSM806394,Control,0,GSE32537,0.24230520559470978,11,0.39991844234760177,7,-1.0618379501190556,4,-1.417885398668086,10,-0.1800097324031859,10,0.9538332028072759,6,-0.12475096075939282,9
GSM806395,Control,0,GSE32537,-0.2289616139866547,11,-0.06496675305933106,7,-0.20112464632486743,4,-0.25760895736923894,10,-1.2486572236844684,10,2.2820729228680428,6,0.27036831106819065,9
GSM806396,Control,0,GSE32537,0.7110884377630747,11,0.29952932868015425,7,-0.4323288564475403,4,-1.5541932342518734,10,-1.1447485440993141,10,1.54503519691245,6,-0.7870660394221913,9
GSM806397,Control,0,GSE32537,0.8078577356241851,11,-0.8148164478842926,7,-0.5903026219839147,4,-0.5501186810835395,10,-0.4611343750063501,10,0.5364059266672886,6,-0.3105775498770039,9
GSM806398,Control,0,GSE32537,0.5801490287404857,11,0.41942050903219996,7,0.014852654695198544,4,-1.2854746987883818,10,-0.32282455171029323,10,1.0199569150027947,6,0.7653898217345696,9
GSM806399,Control,0,GSE32537,-0.13857794252118313,11,-0.7930940352141101,7,-0.41810989279500244,4,-0.6770183944843051,10,-0.46792782794537013,10,1.1208601143607113,6,-0.21266143428961928,9
GSM806400,Control,0,GSE32537,-0.09667976251007077,11,-0.14121415588090283,7,-0.12579029717806695,4,-1.0710141100201902,10,-0.8789503385323766,10,0.5682318934891964,6,0.02509548703299648,9
GSM806401,Control,0,GSE32537,-0.207155883673505,11,-0.5231413319463507,7,-1.0315333193578593,4,-1.308751525971092,10,-0.24538739448661948,10,0.5770675549115539,6,0.35215757464602365,9
GSM806402,Control,0,GSE32537,0.1811668444628728,11,0.20397074449731928,7,-0.7767482474600313,4,-0.40734762747386755,10,-1.106277227955661,10,0.6263101523580032,6,0.3169698770833776,9
GSM806403,Control,0,GSE32537,-0.43202841404646414,11,-0.10779110061520888,7,0.240198784676158,4,-0.3471053823659142,10,-0.8827952863467523,10,0.05303278107917057,6,0.1566556096930528,9
GSM806404,Control,0,GSE32537,-0.33274237392632644,11,-0.3088006244330626,7,-0.5326535834070449,4,-1.0966831706185851,10,-1.0137177126931425,10,1.2865550612521839,6,0.04926545846548976,9
GSM806405,Control,0,GSE32537,0.31916158431151037,11,-0.09114233436659072,7,-0.9450325090757618,4,-1.264621529619742,10,-0.6611278373141465,10,1.4749388772293195,6,0.33765802319789057,9
GSM806406,Control,0,GSE32537,0.40948702857583913,11,-0.28799869203042744,7,-0.1855297954233452,4,-1.1172777195313708,10,-1.193577582231712,10,0.9732003693871119,6,0.02630149758289371,9
GSM806407,Control,0,GSE32537,0.20572031219333306,11,-0.15646974965544538,7,0.7375757884819327,4,-1.1493317436854844,10,-0.9564280513156419,10,0.15198732981417085,6,-0.9136732220679805,9
GSM806408,Control,0,GSE32537,0.8708809981990306,11,0.594570457433627,7,-0.6271863235696677,4,-1.0899121658034054,10,-1.1796904944832678,10,-0.37182201791267727,6,-0.5558579953600928,9
GSM806409,Control,0,GSE32537,0.2500178942300366,11,-0.14677796252080144,7,-1.0685066592902197,4,-1.2110550009064198,10,-0.9220927906537251,10,0.8807406358815756,6,-0.3517335657698106,9
GSM806410,Control,0,GSE32537,-0.06379270690203129,11,-0.07597175154100089,7,0.13668885448304732,4,-0.192700755947393,10,-0.8217646544713253,10,0.9630448061357165,6,-0.14410580392179942,9
GSM806411,Control,0,GSE32537,1.4006302028372282,11,0.9128080627910263,7,-0.3172473175170336,4,-1.7441714391595249,10,-0.6929384939384067,10,-0.7247697416728217,6,-0.8722887777525916,9
GSM806412,Control,0,GSE32537,-0.10504406950925572,11,-0.6872683260315561,7,-0.9745282570718226,4,-2.595945046148873,10,-0.16871715421864425,10,-0.0049918499077668725,6,0.09267283309452816,9
GSM806413,Control,0,GSE32537,0.9655275955526789,11,0.23291744906537099,7,-0.757878347037226,4,-1.8456096793862558,10,-1.1653560746917502,10,1.189087529920131,6,0.18259344433656943,9
GSM806414,Control,0,GSE32537,0.1549497422089834,11,-0.06093986217613669,7,-0.33355979031133304,4,-0.5983824363427391,10,-0.5758835400412952,10,0.766761844242401,6,-0.45810330059908316,9
GSM806415,Control,0,GSE32537,-0.0527490896237553,11,-0.6122082426919221,7,-0.16487813303677146,4,-1.6484737231911821,10,-0.8301740714691956,10,0.7380726590403559,6,-0.5383687783940396,9
GSM806416,Control,0,GSE32537,0.3683047772346821,11,-0.6416633126932287,7,-1.010067135366446,4,-1.8615550580044111,10,-1.1279482625414494,10,1.1449407982720132,6,-0.06837146860411825,9
GSM806417,Control,0,GSE32537,-0.6674139810124083,11,-0.08528766919633969,7,-0.49001651397508306,4,0.1136743454871032,10,-0.05441633605171815,10,0.886782377639508,6,-0.31299027159644655,9
GSM806418,Control,0,GSE32537,-1.5154225832980828,11,-1.6004841155836895,7,-0.8333513806128166,4,-0.8690551265827546,10,1.4001689923119518,10,0.045228600437640404,6,0.055922161789736954,9
GSM806419,Control,0,GSE32537,-0.6075595900485972,11,0.5303208423219357,7,-0.46846393133515973,4,-0.7335249932571977,10,0.011208089596271276,10,1.0954658740986083,6,0.21572575800628144,9
GSM806420,Control,0,GSE32537,-0.2539705796524487,11,-0.7051899631309245,7,-0.8002327622201504,4,-1.3298034726490997,10,-0.06256319167820648,10,0.7553963349832187,6,-0.21720737606336274,9
GSM2978752,IPF,1,GSE110147,0.04463580617091052,11,0.3584208325749637,7,1.6259283160432922,4,0.42400011335143795,10,0.8894377380320829,10,-0.43626315003262156,6,-0.5134897797148605,11
GSM2978753,IPF,1,GSE110147,-1.6157140615012457,11,-0.8637446401608709,7,-0.6082996617393697,4,0.058079303106490045,10,1.041171422528919,10,-1.1653884764584717,6,-0.3126229438293724,11
GSM2978754,IPF,1,GSE110147,-0.6190839752644763,11,-0.6662420657024336,7,-0.06290818121300062,4,0.25306938131293266,10,0.4954389699454505,10,-0.7177777436220389,6,-0.020244608625573292,11
GSM2978755,IPF,1,GSE110147,-0.401458778898696,11,-0.9672177657207142,7,-0.3028764146597799,4,0.08600435288022604,10,0.2663931420582088,10,-0.4906527217905685,6,0.03945424191922025,11
GSM2978756,IPF,1,GSE110147,-0.17065469940715386,11,-0.45665487564025614,7,1.516991526566335,4,0.38268690306756237,10,0.613127276105482,10,-0.6527250227026564,6,-0.3994755514614339,11
GSM2978757,IPF,1,GSE110147,-0.35269170194227956,11,-0.09813378479837166,7,0.27147644765707923,4,1.1395919469855724,10,-0.4313019598199232,10,-0.3128139189406633,6,-0.4084596179172269,11
GSM2978758,IPF,1,GSE110147,0.6297031141716067,11,-0.025739562566376474,7,-0.0985234758206919,4,0.9080674697537929,10,-0.4021487368583429,10,0.5365023194903323,6,0.12490337825700801,11
GSM2978759,IPF,1,GSE110147,-0.2317229021421635,11,0.2305224832442803,7,0.5886605751824782,4,0.949467184024655,10,-0.18705064683954528,10,0.5884729711115164,6,0.09986406289603983,11
GSM2978760,IPF,1,GSE110147,0.2946365897207782,11,-0.5055918182308763,7,-1.225924576376745,4,0.30850579285177326,10,0.4509246847102359,10,-0.43160443110689467,6,0.07190796093330011,11
GSM2978761,IPF,1,GSE110147,0.10614008269977332,11,-0.4533209150580552,7,-0.10454885441357073,4,0.5560029590179464,10,0.46654438034860457,10,-0.16043584518944062,6,-0.04069403757363324,11
GSM2978762,IPF,1,GSE110147,-0.30214904604969794,11,-1.0073243531593379,7,-0.42918202722772225,4,0.3771297152629828,10,0.7642306302933781,10,-0.16218900947341483,6,-0.20166882528082236,11
GSM2978763,IPF,1,GSE110147,-0.007734405355896312,11,-0.8176673020876918,7,-0.34981033059017436,4,1.3393134091788546,10,0.03659452903043035,10,0.07442733876229109,6,-0.22274322145719602,11
GSM2978764,IPF,1,GSE110147,0.10049149317318032,11,-0.6412897907163633,7,1.6060447793840011,4,0.7428964856992151,10,0.9132401653569884,10,-0.2215204882090358,6,-0.2880106386477854,11
GSM2978765,IPF,1,GSE110147,0.2885351666297267,11,-0.182636495592654,7,0.6221311526837975,4,0.49471377622150686,10,0.3673811559301694,10,-0.5357888607644701,6,-0.07821573691603972,11
GSM2978766,IPF,1,GSE110147,-0.2768346075074351,11,-0.17189620901669836,7,-0.686451660192756,4,0.6088001706199929,10,-0.8220130493557273,10,0.03207236634255548,6,0.31786644946124126,11
GSM2978767,IPF,1,GSE110147,-1.02875963077612,11,-1.0650259704836493,7,-0.45534557833480993,4,-0.0012501911146292788,10,0.9823318736449294,10,-0.9853392980397514,6,0.06117627901591948,11
GSM2978768,IPF,1,GSE110147,-0.4996102636331326,11,-0.6155565603472325,7,-0.6639076821844497,4,0.7163758791030406,10,-1.7811800417811336,10,0.545658627995394,6,-0.279303708407999,11
GSM2978769,IPF,1,GSE110147,-0.4894725716797439,11,0.42432024818118164,7,1.3421002292767832,4,0.10608671009103685,10,0.032781066610461075,10,-0.700685261250246,6,-0.18604088914783237,11
GSM2978770,IPF,1,GSE110147,-0.3829118233600213,11,-0.6641547144153258,7,-0.66700833175263,4,0.24269368104702843,10,1.0736762792356467,10,-0.28881250584080026,6,0.11332892335147222,11
GSM2978771,IPF,1,GSE110147,-0.038385320007693007,11,0.4223939987702553,7,0.5926008008075542,4,0.5472786208571521,10,-0.5597503124634552,10,-0.1688570765112614,6,-0.07379967472226429,11
GSM2978772,IPF,1,GSE110147,0.2727313245401091,11,0.45660903362382615,7,-0.8593754182076562,4,0.40324502012150293,10,-0.678273183811417,10,0.029620391996042963,6,0.0118773126172803,11
GSM2978773,IPF,1,GSE110147,-0.4492972462442793,11,-0.6344205556602939,7,-0.3755700692510699,4,0.6428691199376264,10,0.3736525392635027,10,-0.10409025744354335,6,-0.08267930663949354,11
GSM2978789,Control,0,GSE110147,-0.15249008226821886,11,0.832872319836578,7,-0.31664032590052543,4,-0.5762708879690321,10,-1.1571240925417599,10,1.0862518439277942,6,0.2829308607810102,11
GSM2978790,Control,0,GSE110147,0.8350103602572662,11,0.5007318748724388,7,0.044612355069778745,4,-1.19285605242049,10,-0.12252473840400868,10,-0.42223908591354614,6,0.09236931407760283,11
GSM2978791,Control,0,GSE110147,0.3073109044927977,11,1.1214427168769812,7,-0.3671086159554191,4,-1.40145627236683,10,0.21085724972359268,10,0.5722047877061559,6,0.21145566692984785,11
GSM2978792,Control,0,GSE110147,0.43823931910712416,11,0.41848966274291,7,-0.8420018034849875,4,-0.4092224594505054,10,-0.500022981909295,10,0.8340311685020372,6,0.06733128527549839,11
GSM2978793,Control,0,GSE110147,0.18171247022786063,11,0.6859332708713629,7,-0.3475945951344973,4,-1.493626007799699,10,-0.24393812687941346,10,1.2157640101445943,6,0.09249031804667052,11
GSM2978794,Control,0,GSE110147,0.6459146325594453,11,0.7992075718029132,7,-0.5558820772712265,4,-0.9909155174497382,10,-0.5120044819570672,10,0.7714614457954192,6,0.35894939637032847,11
GSM2978795,Control,0,GSE110147,0.8147438918111019,11,0.5883638668637454,7,-0.21913895779924752,4,-1.2183426252577993,10,-0.6530082394768516,10,0.2616347200371018,6,0.5109337425418167,11
GSM2978796,Control,0,GSE110147,0.5669823197627821,11,-0.24707043346694618,7,-0.4676764717563383,4,-0.8311644370689951,10,0.23882468837610968,10,0.3210308984246549,6,-0.04776505031203427,11
GSM2978797,Control,0,GSE110147,0.6557435260323061,11,0.9442163299055669,7,1.7144751750825988,4,-1.3047232825516528,10,0.1487090958069027,10,-0.04038065950996292,6,-0.3108480080716784,11
GSM2978798,Control,0,GSE110147,0.1699547569702701,11,0.4232097438033843,7,-0.47716627936687017,4,-0.6472870227814903,10,-0.6676052444898278,10,1.032642637664326,6,0.6799591506204327,11
GSM2978799,Control,0,GSE110147,0.6664853577111932,11,1.8769538588537393,7,0.5579200308798207,4,-1.219763238261468,10,-0.6473710504133375,10,0.09578828489914921,6,0.3292632556305406,11
ipf_244,IPF,1,GSE150910,-0.6002568187837286,11,-0.2811397434540475,7,1.456555622582055,5,0.039970101422344154,10,0.39520838862031926,9,-0.9033881762019903,6,-0.6560004565449753,10
control_256,Control,0,GSE150910,0.591274497853342,11,0.03044835344317257,7,-0.16611044446082024,5,-0.32402182488292997,10,-0.3876024894642379,9,-0.0020503492526575745,6,-0.15222167309940415,10
control_257,Control,0,GSE150910,1.1156771972402348,11,-0.582503197832456,7,-0.7602620151661676,5,-0.8259541332300989,10,0.1152671416268846,9,-0.7685082417807787,6,0.36292787602682997,10
control_258,Control,0,GSE150910,1.1685259450782004,11,0.5611892869656995,7,-0.6476783667127854,5,-0.42305601596096176,10,-0.36970230377325347,9,-0.3120270806925396,6,0.36961137649289666,10
ipf_261,IPF,1,GSE150910,0.24780454146402378,11,-0.0336733997166001,7,-0.2764458513738906,5,0.27727752127629973,10,0.06840003693310999,9,-0.19804132461901724,6,0.5812587882043968,10
control_263,Control,0,GSE150910,-0.035734073705979835,11,0.16794083499700946,7,-0.5874256751522539,5,-0.2584985014366299,10,-0.23198407402849183,9,0.4519598412224717,6,0.3855228374779169,10
control_264,Control,0,GSE150910,-0.15682873222771374,11,0.18954801218855383,7,0.3115503885159382,5,0.02811328550529881,10,0.1681942615074925,9,0.009549985695050093,6,0.28718569759139706,10
control_267,Control,0,GSE150910,-0.324815760421959,11,0.15918911846614803,7,-0.3248948902009306,5,-0.3219855845497522,10,-0.4629520218358178,9,0.1490623208203257,6,0.26585917353674143,10
control_269,Control,0,GSE150910,-0.12891602957366374,11,0.15720962890113835,7,-0.5865137408427772,5,0.3195333123285753,10,-0.389945037366793,9,0.5723196867544614,6,1.3181529577039637,10
ipf_270,IPF,1,GSE150910,0.7824857250262742,11,0.17661981427776016,7,0.26100809414640225,5,-0.1747082350677394,10,-0.3368977143750561,9,-0.27728249068992455,6,-0.08798376158113866,10
control_273,Control,0,GSE150910,0.21959952360856683,11,-0.07341263794610633,7,-0.6334034535058362,5,0.01460024646490335,10,-0.4978776343333573,9,0.17910899527705815,6,0.2548393138218996,10
control_279,Control,0,GSE150910,-0.237624378895834,11,0.3937236647696359,7,-0.599996556087666,5,-0.3298201375802562,10,-0.39149002985218695,9,0.32297608959403096,6,0.27554203559262114,10
control_280,Control,0,GSE150910,0.4360842438495021,11,0.23774665493609484,7,-0.2076809159448306,5,1.235584101312392,10,0.4376492019752942,9,-0.4384708915045141,6,0.20034418804122667,10
control_281,Control,0,GSE150910,-0.17895088285589075,11,-0.08106192570455129,7,-0.6626565260411039,5,-0.3043025092162516,10,-0.5681658969177416,9,0.9266774331794889,6,-0.03852780067975564,10
ipf_282,IPF,1,GSE150910,-0.16082612574971675,11,-0.5156189269376552,7,-0.7741278205403466,5,-0.38893623693241486,10,-0.6337323209850085,9,0.6488082170415317,6,0.09572661965443452,10
control_283,Control,0,GSE150910,-0.15667345506056324,11,0.35552940910676156,7,-0.44148890240080424,5,-0.5162364200356879,10,-0.21282851097490246,9,0.20867470343794262,6,0.23468564827652436,10
ipf_285,IPF,1,GSE150910,0.39884614186103834,11,-0.20398728654647075,7,0.6581084958783053,5,0.46287096128594485,10,-0.14165200227733726,9,-0.519710790798325,6,0.33607935665990585,10
control_286,Control,0,GSE150910,-0.34806435670191616,11,1.2279447646354562,7,-0.5247582738289818,5,-0.3012550481162469,10,-0.22007453404285718,9,0.28732988486156585,6,0.5439707461821714,10
control_288,Control,0,GSE150910,-0.13748430473032242,11,-0.23173385663100923,7,-0.5053593671496162,5,-0.590146327836858,10,-0.22705575976044137,9,-0.5013551137673575,6,0.11850559475447922,10
control_289,Control,0,GSE150910,-0.050401100380138786,11,0.4245243320616248,7,-0.3943157271481413,5,0.45421630815980174,10,0.04820055475498183,9,1.3767041836997322,6,1.3910752080158555,10
control_291,Control,0,GSE150910,-0.45584617114415527,11,-0.31253223309173234,7,-0.6773217006499553,5,-0.01610420181008234,10,-0.31048129933687396,9,0.7025424794955007,6,0.5568433529910672,10
control_292,Control,0,GSE150910,0.7842519203473163,11,-0.04933442579637352,7,-0.7266232804243471,5,-0.08346139723457698,10,-0.3882197888829486,9,0.549699370590108,6,0.6006651730856326,10
control_293,Control,0,GSE150910,-0.04036197915664567,11,-0.43726859920029887,7,-0.2007921014212633,5,-0.22720205719037834,10,-0.5879215917453693,9,-0.5845573508802463,6,-0.37192852104850294,10
control_294,Control,0,GSE150910,0.8128210077697038,11,0.42573261716648175,7,0.0004461158915732621,5,-0.2750752977639938,10,-0.3634458882396807,9,0.012475718668147442,6,0.4345134350700744,10
control_295,Control,0,GSE150910,1.4274987678811772,11,2.449366379718246,7,-0.10081085414363056,5,-0.47334309595348323,10,0.15308549923724982,9,-0.572954484431278,6,0.06666975556954192,10
control_296,Control,0,GSE150910,-0.5228629741988251,11,0.45188511502534073,7,-0.5819516318044538,5,-0.35975925885144516,10,0.822912308203248,9,-0.1383791260679114,6,0.19434299883484235,10
control_298,Control,0,GSE150910,2.3900951848349923,11,0.4899485122280488,7,-0.3818609824825171,5,-0.4929040651033766,10,-0.6420323704447441,9,0.609466604264509,6,0.2883242753265475,10
control_299,Control,0,GSE150910,0.3076808406303852,11,0.2381135630378984,7,-0.6037951241295281,5,-0.1923609418606233,10,-0.31366667085065125,9,0.6671063982058354,6,0.4395157086329359,10
control_300,Control,0,GSE150910,2.426995866746549,11,-0.31376408089489394,7,-0.7210000038808644,5,-0.6653115938761716,10,-0.5605195923758278,9,-0.27570096234332636,6,0.13042178324434645,10
ipf_301,IPF,1,GSE150910,-0.8880722174086191,11,0.0053085910049053275,7,0.31289386380680867,5,0.2844040303118445,10,0.7252435746388538,9,-0.4240121654336689,6,-0.44094212915529296,10
control_306,Control,0,GSE150910,-0.5706286372937495,11,-0.7678432785816031,7,0.1610640519486596,5,0.7225711766829116,10,-0.8980311755573172,9,-0.05184055937585308,6,-0.4885629504920518,10
ipf_307,IPF,1,GSE150910,-0.2019222552383833,11,-0.4888291353812896,7,-0.2504883743169453,5,-0.4169090634604077,10,1.5552725994937557,9,-0.907628299202267,6,0.5050207240230027,10
ipf_309,IPF,1,GSE150910,-0.8442690323449107,11,-0.13459436829407861,7,1.9118985627403915,5,-0.4037202059273036,10,0.3030991848857125,9,-0.8686702500928031,6,-0.8930557149703571,10
control_315,Control,0,GSE150910,-0.430607122997104,11,-0.6619147646491579,7,-0.7452225430557948,5,-0.051641261232216795,10,-0.5498543307742362,9,0.1921785071145604,6,0.03851053772124048,10
ipf_318,IPF,1,GSE150910,1.1421944835156894,11,-0.39525931881398974,7,-0.2158602714631807,5,0.22387261535786598,10,0.24386071453847957,9,-0.5188982876189966,6,0.033911828940430766,10
control_319,Control,0,GSE150910,1.0832356483270353,11,-0.08221883307377405,7,-0.6283032780486298,5,-0.018680894235624895,10,-0.36903834393540513,9,-0.34384270333762673,6,0.013432986000275485,10
control_324,Control,0,GSE150910,0.11420050258729755,11,0.9305658129315456,7,-0.3894409213248352,5,-0.2680708438351706,10,0.1544826101649613,9,0.14043959312815157,6,0.12447038140605086,10
control_327,Control,0,GSE150910,-0.2526474925224661,11,0.24379662072656388,7,-0.469055203405902,5,-0.19739471460329872,10,-0.043964103164611065,9,-0.01578082088170234,6,0.5139126581370046,10
ipf_328,IPF,1,GSE150910,-0.06496656156667618,11,0.35857122081008885,7,0.10617481016185133,5,-0.11968489566882781,10,-0.6554129937968534,9,-0.864643803323113,6,-0.8254674733911948,10
control_330,Control,0,GSE150910,0.13838618888885656,11,-0.4214598208511475,7,-0.48246957391512835,5,0.2473821573010741,10,-0.09735561246950318,9,1.1361819148304038,6,0.7363011441420267,10
control_331,Control,0,GSE150910,0.3024241489226125,11,1.208194713631231,7,-0.3419425857368369,5,-0.38273748899813714,10,-0.15226523773657993,9,-0.23454546597714002,6,0.3754650791796347,10
control_332,Control,0,GSE150910,0.06316591861375785,11,0.14401494003528167,7,-0.6600650047092097,5,-0.2972122830807704,10,0.267865386190053,9,0.26383023091058233,6,0.5528824839805669,10
ipf_336,IPF,1,GSE150910,-0.10321787762954983,11,-0.5269493610272349,7,0.10489915331392921,5,-0.5942517470819384,10,1.181582630379064,9,-1.0959746666547925,6,-0.4975101361921177,10
control_337,Control,0,GSE150910,0.10157157153952744,11,0.7940071166226131,7,-0.5476710800101225,5,-0.5976894219811338,10,-0.1993574133890895,9,-0.12829248857618566,6,-0.29919666546193247,10
control_339,Control,0,GSE150910,-0.45127816230254064,11,-0.48457760626439034,7,-0.5883407877643024,5,-0.3317578243760264,10,-0.22214712115520327,9,0.10493616883861868,6,0.2544743745884297,10
control_340,Control,0,GSE150910,0.7344886890143225,11,0.3369854092507995,7,-0.6282680351266763,5,-0.43102172067486605,10,-0.4806754071373005,9,0.7754791094653203,6,0.3800761822739669,10
ipf_341,IPF,1,GSE150910,-0.5414256154146593,11,-0.5601732868830938,7,0.32154833732024474,5,0.8545558630398087,10,-0.3224213055272719,9,-0.5507917616126529,6,0.07887086625357621,10
control_342,Control,0,GSE150910,0.9846762363896314,11,0.10852676216340396,7,-0.6229955499425225,5,-0.3749959128739997,10,-0.5629724484239207,9,0.9842934108657175,6,0.2792312360644281,10
ipf_403,IPF,1,GSE150910,0.41345249335844536,11,-0.807289834009428,7,-0.7497619464279894,5,2.2597077780711117,10,-0.2991247602694955,9,-0.640204962140805,6,-0.8888932578532491,10
ipf_410,IPF,1,GSE150910,-1.3249796103850366,11,-0.28110812571242805,7,-0.3062226644941012,5,-0.6853821884954356,10,2.7828161468535555,9,-1.112646238344859,6,-0.18056129649060426,10
control_574,Control,0,GSE150910,0.7102530026847975,11,0.5069031415038678,7,-0.4477619000333057,5,-0.2935246699577195,10,-0.6087173436431729,9,0.23324321482175622,6,0.3149659345263041,10
control_576,Control,0,GSE150910,1.3659824328463512,11,-0.2463450010104473,7,-0.7181531690922239,5,-0.8441107232787098,10,-0.3859277555743096,9,0.3510534371878971,6,0.26798668048586066,10
control_646,Control,0,GSE150910,-0.18687606489742883,11,-0.20188119571188176,7,-0.6211559730453577,5,-0.34840004849725603,10,-0.11319719962288478,9,0.40273140387573675,6,-0.15359875950953406,10
control_657,Control,0,GSE150910,-0.6160044275355208,11,0.567421544131674,7,0.9807839406602076,5,-0.3404519668631818,10,-0.4406844830676697,9,-0.7026521932808708,6,-0.9508493460458176,10
control_661,Control,0,GSE150910,1.0900874878486977,11,-0.13698025341394993,7,-0.615615147249402,5,-0.6523838946599168,10,0.27727580421976633,9,0.229934386990282,6,-0.1529317127713669,10
control_666,Control,0,GSE150910,0.11671094929363444,11,-0.14389589118655605,7,-0.4500713126992294,5,0.0006845985424301926,10,-0.6688946933257417,9,-0.37710281176653315,6,-0.3693094174827972,10
control_671,Control,0,GSE150910,-0.4249839483850975,11,6.871851918075071,7,-0.3145225146058559,5,-0.48583547793007587,10,-0.6119791257936504,9,0.12105476487816676,6,-0.267974018221557,10
control_687,Control,0,GSE150910,-0.9963404883248601,11,1.0465478942668431,7,-0.5951956369310535,5,0.38125787467521305,10,1.303545162377003,9,-0.33912787988405674,6,0.5550968495063775,10
control_691,Control,0,GSE150910,-0.6024221438782864,11,0.8661573699826712,7,-0.643151640105436,5,0.6089794780229096,10,-0.7981414495806063,9,0.7346591069876421,6,-0.052382991738598686,10
control_695,Control,0,GSE150910,-0.8581160041420929,11,-0.271849728161417,7,-0.6404552994455932,5,-0.22410571190376838,10,-0.7248170173122025,9,2.1986641150020803,6,-0.7324904930358496,10
control_698,Control,0,GSE150910,1.0039047595883095,11,-0.28810435989650285,7,-0.6155616648107607,5,-0.649410376552326,10,-0.3098338973915962,9,0.5074852453597386,6,-0.7705759809377508,10
control_699,Control,0,GSE150910,0.5882241149923296,11,-0.03876182877439611,7,-0.6458091722200734,5,-0.43709844212162485,10,-0.2555325053883593,9,0.7361654717844844,6,-0.1976774249439474,10
control_703,Control,0,GSE150910,-0.7021421262339964,11,-0.6938224919775626,7,-0.7803970739472578,5,-0.5041668356769782,10,-0.6279886075116622,9,1.6846837616138313,6,-0.08336052433878383,10
control_709,Control,0,GSE150910,0.9346592940501531,11,-0.266081355566979,7,-0.7045957980226464,5,-0.8262359188046687,10,-0.28202314595950967,9,1.8677684199203242,6,0.7032192507093562,10
control_710,Control,0,GSE150910,0.1762557869090493,11,-0.5637941698515546,7,-0.7149732195636999,5,-0.7580018711286781,10,-0.3530483650871601,9,-0.08861104133544885,6,-0.471117040953615,10
control_714,Control,0,GSE150910,0.35373554799321805,11,-0.08247432892993059,7,-0.7128068965353671,5,-0.5091460524856907,10,-0.5340569089572749,9,-0.40801415579382616,6,-0.6586611231314202,10
ipf_724,IPF,1,GSE150910,-0.020484833824436954,11,0.14672968557229465,7,0.1547731561401365,5,2.0213030709696755,10,-0.611101283868408,9,0.24412600697247336,6,-0.3144830811573872,10
ipf_726,IPF,1,GSE150910,0.06121970711678866,11,-0.26142969928484544,7,-0.577800503448339,5,0.36285817349781124,10,-0.11022451733586663,9,0.08323817740107775,6,0.05281966499151762,10
ipf_729,IPF,1,GSE150910,-0.3372853027470151,11,0.05621423039961715,7,0.7693299225694441,5,1.8894707804316753,10,-0.567200357965177,9,-0.34644264638390626,6,-0.39927867089432284,10
ipf_730,IPF,1,GSE150910,-0.9828258842659228,11,-0.13904254419960413,7,0.5264577576834422,5,-0.1402171553264321,10,0.9769547996607404,9,-0.05877581040806782,6,0.6859752986519456,10
ipf_731,IPF,1,GSE150910,2.4756458916326447,11,-0.08050455423162549,7,-0.46777358586128015,5,1.630186921378155,10,1.135499561315842,9,0.7863325492838374,6,0.727410424945562,10
ipf_732,IPF,1,GSE150910,0.17702452801213797,11,0.7937374732347935,7,-0.06419326675722944,5,0.3168582847265299,10,-0.19252935076658428,9,0.7666214241799597,6,0.8486955953155629,10
