gene_set,database,input_entrez_count,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,category,subcategory,significant
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-109704,PI3K Cascade,0/8,22/4964,0,0,-0.188847592269946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-112399,IRS-mediated signalling,0/8,24/4964,0,0,-0.197284801243676,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1226099,Signaling by FGFR in disease,0/8,24/4964,0,0,-0.197284801243676,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-187687,Signalling to ERKs,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-201556,Signaling by ALK,0/8,16/4964,0,0,-0.160952092823946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0/8,27/4964,0,0,-0.209315698227246,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2428924,IGF1R signaling cascade,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2428928,IRS-related events triggered by IGF1R,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5654695,PI-3K cascade:FGFR2,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5655253,Signaling by FGFR2 in disease,0/8,17/4964,0,0,-0.165922387303053,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5655302,Signaling by FGFR1 in disease,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-5655332,Signaling by FGFR3 in disease,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-74751,Insulin receptor signalling cascade,0/8,27/4964,0,0,-0.209315698227246,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8853659,RET signaling,0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1660662,Glycosphingolipid metabolism,0/8,32/4964,0,0,-0.227989547931742,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9840310,Glycosphingolipid catabolism,0/8,22/4964,0,0,-0.188847592269946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1566977,Fibronectin matrix formation,0/8,15/4964,0,0,-0.155825448250191,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-8873719,RAB geranylgeranylation,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0/8,14/4964,0,0,-0.150526478150265,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1592389,Activation of Matrix Metalloproteinases,0/8,26/4964,0,0,-0.205382111015194,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-2160916,Hyaluronan degradation,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1483255,PI Metabolism,0/8,33/4964,0,0,-0.23154795563918,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-3214841,PKMTs methylate histone lysines,0/8,12/4964,0,0,-0.139332293923975,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-927802,Nonsense-Mediated Decay (NMD),0/8,56/4964,0,0,-0.302338336158888,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0/8,56/4964,0,0,-0.302338336158888,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,0/8,58/4964,0,0,-0.307752583276864,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-75105,Fatty acyl-CoA biosynthesis,0/8,21/4964,0,0,-0.184487023643115,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,0/8,51/4964,0,0,-0.28837870564982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9865881,Complex III assembly,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-352230,Amino acid transport across the plasma membrane,0/8,22/4964,0,0,-0.188847592269946,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-9958863,SLC-mediated transport of amino acids,0/8,25/4964,0,0,-0.201373340054172,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,0/8,11/4964,0,0,-0.133387047870982,1,1,1,"",0,,,FALSE
mirna_mrna_axis_targets_all,Reactome,15,R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,0/8,10/4964,0,0,-0.127166723339423,1,1,1,"",0,,,FALSE
