roc_auc,pr_auc,accuracy,balanced_accuracy,sensitivity,specificity,f1,tp,tn,fp,fn,model,fold_id,best_params,selected_feature_count
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,9,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,linear_svm,10,"{""clf__C"": 0.3, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,11,"{""clf__C"": 0.03, ""select__k"": 15}",15
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,12,"{""clf__C"": 0.3, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,13,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,14,"{""clf__C"": 1.0, ""select__k"": 100}",100
1.0,1.0,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,15,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,16,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,17,"{""clf__C"": 1.0, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,18,"{""clf__C"": 0.03, ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,19,"{""clf__C"": 0.3, ""select__k"": 100}",100
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,20,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,21,"{""clf__C"": 0.1, ""select__k"": 100}",100
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,22,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,23,"{""clf__C"": 0.03, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,24,"{""clf__C"": 0.1, ""select__k"": 100}",100
1.0,1.0,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,25,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,26,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,linear_svm,27,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,28,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,29,"{""clf__C"": 0.1, ""select__k"": 100}",100
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,30,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,31,"{""clf__C"": 0.1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,32,"{""clf__C"": 0.1, ""select__k"": 100}",100
0.9916666666666667,0.9965972222222221,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,linear_svm,33,"{""clf__C"": 0.03, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,34,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,35,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,36,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,37,"{""clf__C"": 0.3, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,38,"{""clf__C"": 0.03, ""select__k"": 100}",100
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,39,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,linear_svm,40,"{""clf__C"": 0.1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,41,"{""clf__C"": 0.03, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,42,"{""clf__C"": 0.1, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,43,"{""clf__C"": 0.03, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,44,"{""clf__C"": 0.03, ""select__k"": 100}",100
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,45,"{""clf__C"": 0.1, ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,linear_svm,46,"{""clf__C"": 0.03, ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,47,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,48,"{""clf__C"": 0.03, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,linear_svm,49,"{""clf__C"": 0.03, ""select__k"": 15}",15
1.0,1.0,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,linear_svm,50,"{""clf__C"": 0.3, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,1,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,2,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,3,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,4,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9869565217391304,0.9949832775919732,0.9393939393939394,0.9565217391304348,0.9130434782608695,1.0,0.9545454545454546,21,10,0,2,rbf_svm,5,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9916666666666667,0.9967948717948718,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,rbf_svm,6,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,7,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,8,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9874999999999999,0.9953703703703702,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,9,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,rbf_svm,10,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,11,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.975,0.9916666666666665,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,12,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,13,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,14,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,15,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,16,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9791666666666667,0.992816091954023,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,17,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,18,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,19,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,20,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,21,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,22,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,23,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,rbf_svm,24,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,25,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,26,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,27,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,28,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,29,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.991304347826087,0.9965217391304347,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,30,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,rbf_svm,31,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,32,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9833333333333333,0.9936342592592592,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,rbf_svm,33,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,34,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,rbf_svm,35,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,rbf_svm,36,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,37,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,rbf_svm,38,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9833333333333334,0.9940476190476191,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,39,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,rbf_svm,40,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,41,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,42,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,43,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,44,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9782608695652174,0.9922360248447205,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,45,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9874999999999999,0.9953703703703702,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,rbf_svm,46,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,47,"{""clf__C"": 0.1, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,48,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,rbf_svm,49,"{""clf__C"": 1.0, ""clf__gamma"": ""scale"", ""select__k"": 30}",30
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,rbf_svm,50,"{""clf__C"": 3.0, ""clf__gamma"": ""scale"", ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,1,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,2,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
0.9916666666666667,0.9967948717948718,0.9411764705882353,0.9291666666666667,0.9583333333333334,0.9,0.9583333333333334,23,9,1,1,random_forest,3,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,4,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
0.9826086956521739,0.9935587761674718,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,random_forest,5,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9411764705882353,0.9,1.0,0.8,0.96,24,8,2,0,random_forest,6,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,7,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,8,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
0.9916666666666667,0.9967948717948718,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,9,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9696969696969697,0.95,1.0,0.9,0.9787234042553191,23,9,1,0,random_forest,10,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,11,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
0.975,0.9916666666666667,0.9117647058823529,0.8791666666666667,0.9583333333333334,0.8,0.9387755102040817,23,8,2,1,random_forest,12,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,13,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,14,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,0.9999999999999999,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,random_forest,15,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,16,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
0.9833333333333334,0.9940476190476191,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,17,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,18,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
1.0,1.0,0.9117647058823529,0.85,1.0,0.7,0.9411764705882353,24,7,3,0,random_forest,19,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.9956521739130435,0.9981884057971013,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,random_forest,20,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,21,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
0.9874999999999999,0.9953703703703703,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,22,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,23,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,24,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9696969696969697,0.9782608695652174,0.9565217391304348,1.0,0.9777777777777777,22,10,0,1,random_forest,25,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
0.9916666666666667,0.9967948717948719,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,26,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,27,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,28,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,29,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
0.991304347826087,0.9965217391304348,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,random_forest,30,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,31,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,32,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
0.9874999999999999,0.9953703703703702,0.9411764705882353,0.9583333333333333,0.9166666666666666,1.0,0.9565217391304348,22,10,0,2,random_forest,33,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,34,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,random_forest,35,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.9958333333333333,0.9983333333333333,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,36,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,37,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,38,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.9874999999999999,0.9953703703703705,0.9411764705882353,0.9291666666666667,0.9583333333333334,0.9,0.9583333333333334,23,9,1,1,random_forest,39,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,10,0,0,random_forest,40,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,41,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,42,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,43,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,44,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 3, ""select__k"": 50}",50
0.9826086956521739,0.9935587761674718,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,random_forest,45,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.975,0.9916666666666667,0.9705882352941176,0.9791666666666667,0.9583333333333334,1.0,0.9787234042553191,23,10,0,1,random_forest,46,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
1.0,1.0,0.9705882352941176,0.95,1.0,0.9,0.9795918367346939,24,9,1,0,random_forest,47,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,48,"{""clf__max_depth"": 5, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,random_forest,49,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 50}",50
0.9826086956521738,0.9930929184237313,0.9393939393939394,0.9282608695652175,0.9565217391304348,0.9,0.9565217391304348,22,9,1,1,random_forest,50,"{""clf__max_depth"": 3, ""clf__min_samples_leaf"": 1, ""select__k"": 100}",100
1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,10,0,0,gradient_boosting,1,"{""clf__learning_rate"": 0.08, ""clf__max_depth"": 1, ""clf__n_estimators"": 150, ""select__k"": 30}",30
