data_type,standard_feature_id,GSE32537_logFC,GSE32537_adj_p,GSE32537_direction,GSE32537_fdr_sig,GSE110147_logFC,GSE110147_adj_p,GSE110147_direction,GSE110147_fdr_sig,GSE150910_logFC,GSE150910_adj_p,GSE150910_direction,GSE150910_fdr_sig,GSE53845_logFC,GSE53845_adj_p,GSE53845_direction,GSE53845_fdr_sig,GSE92592_logFC,GSE92592_adj_p,GSE92592_direction,GSE92592_fdr_sig,validation_datasets_present,same_direction_validation_count,same_direction_fdr_sig_count,robust_strict,robust_relaxed,GSE32538_logFC,GSE32538_adj_p,GSE32538_direction,GSE32538_fdr_sig,GSE21394_logFC,GSE21394_adj_p,GSE21394_direction,GSE21394_fdr_sig,GSE27430_logFC,GSE27430_adj_p,GSE27430_direction,GSE27430_fdr_sig
bulk mRNA,CLDN8,1.05351482184874,6.4328797107940115e-09,up,True,0.91534590909091,0.0073624580298978,up,False,1.79673648587463,1.11593772936489e-06,up,True,0.125310000000001,0.670309733261542,up,False,1.42929130216137,0.0574324704597444,up,False,4,4,1,False,True,,,,,,,,,,,,
bulk mRNA,CLEC4D,-1.00555068907563,1.16031063980764e-16,down,True,0.511636363636363,0.0310030994128668,up,False,-0.292888649375931,0.534118465106182,down,False,-0.7537475,0.0427348916460746,down,False,0.19953497298503,0.696686342555616,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,CLEC4E,-1.78165531260505,9.479106789727651e-25,down,True,0.652634090909092,0.0246409156607673,up,False,-1.2062738671983,2.6906432111567403e-10,down,True,-1.84061,7.91510968220603e-06,down,True,-0.76454445711996,0.0343090728394947,down,False,4,3,2,True,True,,,,,,,,,,,,
bulk mRNA,CLIC6,1.31795875462185,3.85008220083261e-17,up,True,1.05269409090909,7.94215837972461e-05,up,True,1.58090419249803,8.3874178750782e-21,up,True,1.772195,0.0001094903076391,up,True,1.42212145286906,1.2421836231353e-05,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,CNTN3,1.19739616806723,2.03669638801619e-29,up,True,1.81379409090909,1.31088593426086e-13,up,True,1.57425595309371,7.691665136941679e-22,up,True,0.6368075,0.0006707564094402,up,False,1.0960859877903,7.27563950075793e-05,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,COL14A1,2.06047864033614,1.00895030510561e-38,up,True,2.34797590909091,1.05793296070136e-14,up,True,2.5247113825884,6.17761812184408e-36,up,True,2.5026575,5.50200200761672e-11,up,True,2.73658171377691,4.61423705163165e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COL15A1,1.33350390420168,6.28063123729258e-29,up,True,0.917849090909091,5.03855021074257e-08,up,False,1.14144521208897,3.29969257645963e-16,up,True,1.9484725,1.90916956132598e-07,up,True,2.47717142139339,1.96290013750126e-10,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,COL17A1,1.23274177478992,3.20285523366269e-25,up,True,1.08704545454546,1.15545407243806e-08,up,True,4.20914910447056,5.79715144552368e-27,up,True,2.750575,1.21029014345008e-08,up,True,4.76651471589721,1.54437232154735e-12,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COL1A1,1.77332415462185,8.23473412445262e-27,up,True,2.56544727272727,8.753597477503898e-17,up,True,2.25099900318674,2.44026685452993e-28,up,True,2.0907325,2.72704393047483e-06,up,True,3.49556287282168,1.33734525755517e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COL1A2,1.06647727394958,1.7067498260278602e-20,up,True,2.54464636363637,2.66909770572739e-21,up,True,1.3852954890688,3.3892229884037704e-19,up,True,1.05881,0.0056078487972646,up,True,2.14312162399732,2.48064609323932e-09,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COL3A1,1.61665883193278,8.19109228236334e-25,up,True,3.07319636363637,8.5964480691898e-21,up,True,2.29485652031602,9.23146979790312e-28,up,True,1.8811475,0.0011339410519062,up,True,3.4183048588637,2.8738174585372295e-11,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COL6A3,1.01074870252101,8.25780964147234e-17,up,True,2.06268545454546,1.63508946010347e-16,up,True,1.43664196243528,5.6118233159721e-24,up,True,1.388545,0.0001469993011509,up,True,2.23616883529476,3.70588015041852e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,COMP,1.11978803697479,2.56320752870938e-24,up,True,0.766371363636365,0.0001372483056814,up,False,3.57613303490475,1.45327044770414e-30,up,True,2.6046125,2.40094786619315e-07,up,True,5.36428373923171,3.08398336879975e-11,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,CP,2.75203735462185,5.926518350182141e-25,up,True,3.72295090909091,1.50818749768666e-09,up,True,2.11035855895771,6.14314984537986e-24,up,True,2.426385,0.0002466409980492,up,True,2.42361494865577,1.05914990137433e-06,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,CPA3,1.31150940336135,8.81883158387867e-18,up,True,0.740022272727272,0.0002560273364384,up,False,,,missing,False,1.20473,0.0106566863772628,up,True,1.17448713811088,3.31439382165383e-05,up,True,3,3,2,True,True,,,,,,,,,,,,
bulk mRNA,CPB2,-1.37803257478992,5.6496718649237814e-09,down,True,-2.84818954545455,7.56229795110527e-06,down,True,,,missing,False,-2.5514325,0.0003530963615849,down,True,-1.66889108307602,0.0003744588943051,down,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,CRISPLD1,1.25498863193278,7.74172374894426e-24,up,True,1.75282181818182,6.95532149244775e-13,up,True,1.10515866783891,6.59892276416439e-12,up,True,0.771745,2.2978637253351e-05,up,False,0.956043245150768,0.0009197202592544,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,CRTAC1,-1.36154435462185,5.61714498471689e-25,down,True,-2.21345772727273,3.660144542007369e-16,down,True,-1.99883409785046,1.10460644552015e-19,down,True,-1.67968,6.07201806677294e-07,down,True,-2.06630021220025,1.16972180599099e-08,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,CSF3R,-1.44233322857143,1.68114777017015e-34,down,True,-1.14320136363636,2.9753238740807e-06,down,True,-1.21472396992235,9.69185461331803e-16,down,True,-0.8802025,5.79633849197451e-06,down,False,-0.709979896282308,0.0081219341523269,down,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,CSRNP1,-1.16278383529412,1.07811692885522e-18,down,True,-0.492063636363637,0.0120014395042871,down,False,,,missing,False,-0.594290000000001,0.295078575547701,down,False,-1.44704839404673,5.25337806341655e-05,down,True,3,3,1,False,False,,,,,,,,,,,,
bulk mRNA,CTSK,1.13267114957983,2.84825131037024e-18,up,True,0.727474090909091,0.0002242310713143,up,False,0.597523813009101,0.0018724567647592,up,False,1.90233,4.04579669413449e-08,up,True,1.6672868684114,1.02802864946528e-08,up,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,CWH43,1.00615160168067,1.00780478016782e-08,up,True,1.484475,9.44595472015652e-05,up,True,1.60005222204625,2.00552559299276e-05,up,True,0.75822,0.106924776252392,up,False,1.18451567288666,0.208826892558015,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,CXCL13,1.10801094789916,2.4388400775296e-09,up,True,1.90529227272727,8.49933865077397e-07,up,True,4.4106718996096,3.36032901414079e-18,up,True,1.9341375,0.003996921865355,up,True,5.01033295797922,4.14704568679372e-07,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,CXCL14,1.20366247226891,2.50254497961008e-29,up,True,1.01877318181818,1.11292959329248e-05,up,True,3.0228717748063,5.15173113902051e-34,up,True,3.95837,3.37854859360386e-12,up,True,3.54109919198986,2.8465352470528e-12,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,CXorf22,1.46397774957983,3.03238316620774e-13,up,True,2.04631909090909,6.21447158941804e-05,up,True,,,missing,False,0.23913,0.361446942080634,up,False,1.35108781745244,0.133370111093222,up,False,3,3,1,False,False,,,,,,,,,,,,
bulk mRNA,CYP24A1,1.53054234957983,3.67551603200108e-13,up,True,2.48792136363637,8.05026265679293e-07,up,True,4.25991042384204,7.52146777827177e-17,up,True,1.0937525,0.0126959628494374,up,True,5.07954395739181,1.62234474067724e-06,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,DAW1,1.20084378151261,1.8591403908987e-09,up,True,1.98269863636364,7.02177978293185e-06,up,True,0.0376294335033176,0.76338764113215,up,False,,,missing,False,,,missing,False,2,2,1,False,False,,,,,,,,,,,,
bulk mRNA,DCDC1,1.10079087563025,2.57240308329286e-12,up,True,1.52597409090909,0.0004688306158778,up,True,1.35182195675284,2.46205261673867e-06,up,True,0.0202375,0.854630136437881,up,False,1.08849373077912,0.0475105899599796,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DCLK1,1.44575816638656,1.57785048188643e-29,up,True,2.02626136363637,1.81762855747343e-15,up,True,1.55161886961543,3.28828721485401e-35,up,True,1.520985,6.99174786153957e-07,up,True,1.68497839408702,2.45583779648289e-08,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,DEFA1B,-1.97377742016807,3.2891507819862802e-21,down,True,-0.763175454545455,0.0008729137124016,down,False,-4.02513466056428,0.0004359800237763,down,True,,,missing,False,,,missing,False,2,2,1,False,False,,,,,,,,,,,,
bulk mRNA,DES,1.24179237647059,1.93715284262316e-16,up,True,-0.0827513636363634,0.703152042804347,down,False,1.52395313249858,2.06324956621584e-16,up,True,0.9888075,0.0135082738498112,up,False,2.04632328273909,1.62649201846031e-06,up,True,4,3,2,True,True,,,,,,,,,,,,
bulk mRNA,DIO2,1.29318638487395,4.95987316169666e-30,up,True,1.611635,1.83640101233157e-15,up,True,3.36454017607312,2.6905606266563e-36,up,True,2.757095,1.75121629386774e-09,up,True,3.63836963957455,5.737580466050531e-10,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,DLEC1,1.09708263697479,1.20415349713169e-10,up,True,0.525706363636365,0.13973505870875,up,False,1.32511010482789,3.36669910196008e-07,up,True,0.706935000000001,0.230363483509666,up,False,0.704313317822457,0.134408339368989,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,DNAAF1,1.77333415966387,8.56965842519001e-13,up,True,1.40267,0.003248346263749,up,True,2.03473957535289,4.16011530769746e-13,up,True,0.4148575,0.375921647331793,up,False,1.37973625244125,0.0231042531414298,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH10,1.7221402907563,1.85137911690317e-13,up,True,1.68402727272727,0.0004995947685349,up,True,1.0930153714709,1.91492235454752e-06,up,True,0.439582500000001,0.479899636444737,up,False,1.08234011778957,0.0237748798206398,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH11,1.5316034487395,1.61247611847418e-13,up,True,2.04823863636364,2.54216774379241e-06,up,True,0.358924000983658,0.0094543489104204,up,False,0.143065,0.568393007923488,up,False,0.812178359915311,0.0796221234139159,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,DNAH12,1.68521305042017,4.022488522406871e-15,up,True,3.15722818181818,3.52417365145983e-07,up,True,1.89525363584815,3.44214428430112e-09,up,True,1.06409,0.286307538579126,up,False,1.34188949998574,0.0414453370272139,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH3,1.49265114789916,4.9445089837914594e-12,up,True,1.62700136363636,0.0014846421777816,up,True,1.75239465549989,5.69328353781433e-09,up,True,0.1275775,0.061271938191197,up,False,2.06538405574153,0.0081452096400853,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH5,1.09358799495799,1.59512036318277e-07,up,True,2.34090363636364,1.06065873073382e-06,up,True,1.26692230080683,3.57429682783606e-07,up,True,1.0628175,0.0517597245806606,up,False,1.55385842513272,0.0004638189328948,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH6,1.84524956806723,2.7234308826219697e-18,up,True,2.30212181818182,2.27955879358331e-08,up,True,1.40857897249673,1.86852914400038e-08,up,True,0.1723825,0.210324977019693,up,False,1.03231227751568,0.03822836639428,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH7,1.59295180168068,3.53914475459294e-16,up,True,2.25552227272727,4.93879783925748e-07,up,True,1.44904599479427,1.5365058380516e-09,up,True,0.706107500000001,0.238833801032744,up,False,1.28222633171689,0.0130305959316292,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAH9,1.5993489277311,1.7327957535933e-13,up,True,1.30497454545455,0.0050867098577104,up,True,1.86182484547337,1.16037547159698e-08,up,True,0.875927500000001,0.281982641003666,up,False,1.97604971694967,0.0071867551584917,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAI1,1.33538996134454,5.83163168477794e-12,up,True,1.01372772727273,0.0195982893151546,up,True,2.03763846257424,1.3297447631309e-08,up,True,0.4353675,0.394207119102214,up,False,1.54532157915376,0.027661294832449,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DNAJA4,1.04362278655462,6.1218762194201e-13,up,True,1.14161863636364,4.75580627618821e-05,up,True,0.794811680021129,6.7820865194288e-07,up,False,0.8030775,0.0778054386115205,up,False,0.912033230763433,0.0039008228834892,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,DNALI1,1.00267581344538,8.4887924906533e-14,up,True,-0.609906363636363,0.004436354223613,down,False,0.87204950239542,3.12288012026757e-09,up,False,0.789440000000001,0.0810848430369684,up,False,0.343929045806676,0.171152624339535,up,False,4,3,0,False,False,,,,,,,,,,,,
bulk mRNA,DPY19L2P2,1.06047328067227,4.69881025867942e-12,up,True,0.889731363636365,0.0091519298971013,up,False,,,missing,False,0.2486625,0.42517804005976,up,False,0.602728390337544,0.153400505588499,up,False,3,3,0,False,False,,,,,,,,,,,,
bulk mRNA,DRC1,1.36364411764706,3.01663757029271e-12,up,True,1.05639636363637,0.0041084292115239,up,True,1.9252210656119,1.05862465404109e-05,up,True,,,missing,False,,,missing,False,2,2,2,True,True,,,,,,,,,,,,
bulk mRNA,DSC3,1.71908742689076,6.917479954388382e-14,up,True,3.341505,1.32123775397473e-10,up,True,4.44276835457846,2.3254855744041e-19,up,True,0.41288,0.005943775888454,up,False,4.03001094218327,1.43959766392874e-05,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DTHD1,2.16723852605042,1.38413863763416e-18,up,True,2.59551090909091,2.85006418451239e-07,up,True,1.3851893611881,2.39984256410967e-07,up,True,0.293505,0.0875774381136021,up,False,1.05337356562519,0.04640336644844,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,DUOX1,-1.17806645378151,3.48165184175012e-24,down,True,-1.01878227272727,1.05266819476495e-07,down,True,-0.447320271642399,0.0034407615568048,down,False,-1.80674,1.29392840858408e-07,down,True,-0.557182211274078,0.0094537372557235,down,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,DZIP3,1.38064903361345,3.74792683359694e-22,up,True,2.31089909090909,2.42880620518861e-12,up,True,0.514530739315051,0.0006853080036352,up,False,0.809525,0.0056920594192953,up,False,0.531135259130415,0.0483106144557533,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,ECM2,1.30535002184874,4.22612722105609e-29,up,True,0.606437272727274,0.0001098079473518,up,False,0.461327573936184,0.0005177448187053,up,False,1.0209275,9.93564542074939e-05,up,True,0.265828536620232,0.243537442626244,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,EFCAB1,2.06369174621849,4.35492053147992e-14,up,True,2.03846636363636,0.0001094656157292,up,True,1.83897394259237,3.23295012487995e-08,up,True,0.584995,0.360384506287365,up,False,1.32716302711403,0.033733616783502,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,EFCAB10,1.39753069243698,6.10129915719506e-13,up,True,1.48768272727273,0.0014524911678492,up,True,1.48088520027164,5.864909738639359e-11,up,True,,,missing,False,1.19461277111241,0.0175788586933781,up,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,EFHB,1.31019313781513,5.16887366201992e-11,up,True,1.48723181818182,8.74674015830837e-05,up,True,0.705459785034021,0.0001546131255455,up,False,0.13805,0.492786293081289,up,False,1.04903744464171,0.0652799727520007,up,False,4,4,1,False,True,,,,,,,,,,,,
bulk mRNA,EFHC1,1.17311161680673,8.10827978290541e-16,up,True,1.61725590909091,3.55249306371571e-07,up,True,0.88587871145984,8.4265524337283e-10,up,False,0.7251875,0.0954647599457654,up,False,0.421688620055928,0.168872820504513,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,EFHC2,1.29904612100841,9.41764334284679e-17,up,True,1.35872545454546,1.80107653307101e-05,up,True,1.64728728990287,1.66485456656225e-10,up,True,0.857162500000001,0.0330564591493014,up,False,1.25632890468907,0.0047268685674322,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,ENKUR,1.78146102689076,3.78115349002173e-13,up,True,2.19245,7.65836496764258e-05,up,True,1.90292924029492,4.67747676515953e-08,up,True,1.0302175,0.170488803382278,up,False,1.54665121218166,0.0251369819023171,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,EPC1,1.26355792100841,2.1545619018181905e-17,up,True,0.443369090909092,4.18760211123608e-06,up,False,-0.135536356061544,0.0028738556025961,down,False,0.176155,0.0615605107096416,up,False,-0.116099917414283,0.366706093171515,down,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,EPHA3,1.3147358605042,1.72619489146016e-27,up,True,1.91492272727273,6.54847865441083e-16,up,True,,,missing,False,1.23136,8.14287256686631e-06,up,True,1.49063670856827,9.52066534281971e-06,up,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,ERICH3,1.72241390084034,1.27096034603877e-14,up,True,2.26496318181818,1.63933970570123e-05,up,True,2.00086527657246,6.79268257183129e-08,up,True,,,missing,False,,,missing,False,2,2,2,True,True,,,,,,,,,,,,
bulk mRNA,F2RL3,-1.26469339327731,5.1178485103413e-28,down,True,-0.883525909090909,1.23480219252399e-09,down,False,-1.32165245334799,2.19028550522247e-06,down,True,-1.795145,1.19110356137941e-06,down,True,-0.11848050844743,0.840796733724669,down,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,FAM13C,1.0387080302521,2.96968864505593e-23,up,True,0.909948181818182,2.84009011426142e-09,up,False,0.496232952053792,7.79890865370263e-05,up,False,0.1257,0.608728856524801,up,False,0.439866935710374,0.120673313068507,up,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,FAM154B,1.82716239159664,4.077267103015421e-15,up,True,2.341655,3.24833922818692e-05,up,True,,,missing,False,0.555005,0.366797564106731,up,False,1.2823299070509,0.0518016476783094,up,False,3,3,1,False,True,,,,,,,,,,,,
bulk mRNA,FAM183A,1.22687055294118,2.9201240982605496e-11,up,True,0.280862272727273,0.441971418459629,up,False,1.99087706176942,3.40318910895095e-08,up,True,1.1011975,0.29198740206598,up,False,1.23962101939694,0.0742991160943906,up,False,4,4,1,False,True,,,,,,,,,,,,
bulk mRNA,FAM216B,2.34248163529412,1.75518469457069e-17,up,True,1.68850818181818,0.0046396382822706,up,True,2.55871405293147,4.96729352551346e-08,up,True,,,missing,False,1.50590416239746,0.0287181683305376,up,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,FAM227A,1.29529449915967,1.40044592255639e-14,up,True,0.85384590909091,0.0173419571793077,up,False,1.3747584033682,2.33764794351358e-10,up,True,,,missing,False,,,missing,False,2,2,1,False,False,,,,,,,,,,,,
bulk mRNA,FAM81B,1.47641071260504,3.74401570202458e-14,up,True,1.48255363636364,0.0001098312716093,up,True,1.93221475438221,3.97377059821643e-10,up,True,1.2959625,0.0842512280663078,up,False,1.36952549866129,0.0119550937030738,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,FAM83D,1.22698102521009,9.866961860209211e-17,up,True,0.838027272727273,2.04102850793296e-07,up,False,2.36452927343409,5.92056444913846e-08,up,True,1.47853,0.0004492655806371,up,True,2.22748007677025,6.98038902141296e-07,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,FANK1,1.44928135630252,6.035899671506191e-15,up,True,2.10922409090909,2.072231980563e-07,up,True,1.52463649450053,2.15776863615181e-12,up,True,1.0251775,0.0520705335777012,up,False,0.916857563603815,0.0226787900582667,up,False,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,FAP,1.36593402689076,5.7032397081108e-19,up,True,2.28161,2.32081994683726e-13,up,True,1.61939316459282,3.28066995382922e-19,up,True,1.89231,1.61704626821734e-05,up,True,1.60229628998757,3.14775373771366e-06,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,FASN,-1.61349846722689,1.85617453819569e-30,down,True,-0.76277090909091,0.0001208153275195,down,False,-0.692445441265201,8.32853535895509e-07,down,False,-1.1551775,8.93411665118472e-10,down,True,-0.11037726208264,0.716958288417344,down,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,FCN3,-2.26333217478992,1.48160460687326e-25,down,True,-4.21015090909091,2.28755793476218e-14,down,True,-2.78395250883512,8.00137171086081e-21,down,True,-2.4574125,0.000489769581093,down,True,-1.68010986288995,0.0011860772192043,down,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,FGA,-1.22353018487395,2.1664571185826e-11,down,True,-0.432053636363637,0.163619486695272,down,False,-0.645515473250327,0.0710834038668995,down,False,0.109255,0.234714491085286,up,False,0.464424535231894,0.61540817555564,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,FGF14,1.51832834957983,8.77003971103596e-27,up,True,0.778335454545456,0.0011240112735449,up,False,1.0761294766351,1.58417710996151e-10,up,True,0.4885325,0.0955120302073519,up,False,0.554095589567381,0.0382904777081326,up,False,4,4,1,False,False,,,,,,,,,,,,
bulk mRNA,FGG,-1.09429569915966,6.11808578327421e-05,down,True,-0.619298636363637,0.361368240062921,down,False,-0.826942469331068,0.0703114674243346,down,False,0.4943225,0.668577475103409,up,False,0.7003914425344,0.491740551974934,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,FIBIN,-1.15278488067227,6.89484994726029e-21,down,True,-0.822464545454545,3.53353501121815e-05,down,False,-1.51139432148557,2.03352404029343e-18,down,True,-1.1124025,8.936961334461641e-09,down,True,-1.31109919754416,0.0001332732955201,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,FIGF,-1.26990590420168,3.24687158321246e-10,down,True,-2.15185409090909,3.0992504484811e-08,down,True,,,missing,False,-1.5504925,0.0014638647732345,down,True,-1.70864944512517,0.0003793848966068,down,True,3,3,3,True,True,,,,,,,,,,,,
bulk mRNA,FKBP5,-1.3434174,5.15042185718866e-16,down,True,1.72585636363636,2.90832619524949e-08,up,True,-0.129370860243483,0.601187382601303,down,False,-2.605185,2.94040586536432e-09,down,True,1.09185315893906,0.035714820924777,up,True,4,2,1,False,False,,,,,,,,,,,,
bulk mRNA,FLT1,-1.07055678991597,2.49611158450945e-24,down,True,-0.196356818181818,0.263677387150541,down,False,-0.272483691172713,0.0693829622977993,down,False,-0.24682,0.0005018363648684,down,False,-0.394319000153131,0.0767622800281047,down,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,FMO5,-1.58493273109244,2.8946251841282797e-26,down,True,-0.316608636363637,0.247177228006664,down,False,-1.16002873454591,5.58095771495232e-12,down,True,-1.78055,2.4603617285614e-13,down,True,-1.18653003267822,7.69809729375239e-06,down,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,FNDC1,1.62903684537815,7.57529850525603e-37,up,True,0.290495,0.0781113915242612,up,False,2.99459072930832,2.0548100296715505e-23,up,True,2.20724,1.29033456712018e-10,up,True,2.59626670467011,7.59180404360355e-07,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,FPR1,-1.45008713277311,5.5757741210620385e-28,down,True,0.268774545454546,0.217567910290205,up,False,-0.562768728840457,0.0027283023706066,down,False,-0.6809525,0.0660442865122749,down,False,0.546981119157427,0.249137493943377,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,FPR2,-1.14462941176471,1.4578653223967504e-15,down,True,0.545852272727273,0.0935512714378823,up,False,-0.761734123084569,0.0022438279390023,down,False,-0.9464975,0.0201846843767905,down,False,-0.375370867970663,0.559728249133122,down,False,4,3,0,False,False,,,,,,,,,,,,
bulk mRNA,GALNT18,-1.11366708403361,6.09676127574445e-37,down,True,-0.729913636363637,9.55508790101459e-06,down,False,,,missing,False,,,missing,False,,,missing,False,1,1,0,False,False,,,,,,,,,,,,
bulk mRNA,GEM,1.2376768605042,5.44872543208969e-20,up,True,1.17872772727273,3.45020162338431e-08,up,True,1.12620402033987,1.12847079553955e-12,up,True,1.9577775,4.32205244883155e-08,up,True,0.715749563053736,0.0188930880646737,up,False,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,GLDN,-1.06293014117647,7.199375742451389e-11,down,True,-0.118471363636363,0.719217722593014,down,False,-0.842492176174854,8.85036281327981e-07,down,False,-0.5111825,2.26666046234231e-07,down,False,-0.700318284435066,0.0458814033583496,down,False,4,4,0,False,False,,,,,,,,,,,,
bulk mRNA,GLT1D1,-1.12880435966387,5.33972567485395e-33,down,True,0.139546363636364,0.498465589631002,up,False,-0.966556703444918,6.39856823717933e-05,down,False,-0.7515925,0.0087720090601899,down,False,0.189777361658411,0.62174011197423,up,False,4,2,0,False,False,,,,,,,,,,,,
bulk mRNA,GLT8D2,1.01716966386555,3.55554802531213e-24,up,True,-0.053853636363636,0.650427720757562,down,False,0.860655672997627,1.2983285248484902e-15,up,False,0.9514475,0.0001388815111158,up,False,0.730182321519643,1.17907315618812e-05,up,False,4,3,0,False,False,,,,,,,,,,,,
bulk mRNA,GOLM1,1.1600600605042,2.18997308189993e-25,up,True,1.80317772727273,3.06109151612568e-13,up,True,1.3049869653006,1.20312454549815e-33,up,True,1.295735,1.14097908437802e-07,up,True,1.27868615433839,7.699419863891321e-09,up,True,4,4,4,True,True,,,,,,,,,,,,
bulk mRNA,GPR4,-1.18569767058824,3.45633992227917e-26,down,True,-1.04563227272727,1.71452454919728e-11,down,True,0.0415987984997002,0.939085099238479,up,False,-0.66651,6.15101995428253e-05,down,False,0.0317976011993891,0.923852322723996,up,False,4,2,1,False,False,,,,,,,,,,,,
bulk mRNA,GPR97,-1.1303395394958,6.46908638425337e-30,down,True,-0.508756818181818,0.0064459531896917,down,False,,,missing,False,-0.1258425,0.229116306062801,down,False,0.981533813616115,0.0212731027655112,up,False,3,2,0,False,False,,,,,,,,,,,,
bulk mRNA,GPX3,-1.41080964201681,2.6086075186579092e-40,down,True,-2.29742409090909,2.0903497924302e-13,down,True,-1.30014601620867,5.20137795497896e-19,down,True,-2.2756575,1.16089072270822e-08,down,True,-0.843291671119031,0.0001738389169661,down,False,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,GPX8,1.03788954453782,1.60734962212383e-20,up,True,2.02757863636364,1.8058819399245904e-19,up,True,1.02116672783176,1.48253486287893e-20,up,True,0.8733025,0.002254965850061,up,False,1.53347360110166,1.32133981769561e-09,up,True,4,4,3,True,True,,,,,,,,,,,,
bulk mRNA,GRASP,-1.30432183529412,2.99463067673726e-32,down,True,-0.935094090909091,2.75670092926183e-08,down,False,-0.915858681951071,2.70116936125513e-12,down,False,-1.36789,0.0002150782741771,down,True,-1.27522600168046,4.89632091773474e-06,down,True,4,4,2,True,True,,,,,,,,,,,,
bulk mRNA,GRIA1,-1.12025766722689,3.40647649295243e-13,down,True,-1.62293090909091,5.80650793272506e-07,down,True,-1.90357155187105,1.29191790665314e-28,down,True,-0.48711,0.00020936835869,down,False,-2.88216503871213,2.18887540411494e-10,down,True,4,4,3,True,True,,,,,,,,,,,,
